,00_accX,00_accY,00_accZ,00_gyroX,00_gyroY,00_gyroZ,01_accX,01_accY,01_accZ,01_gyroX,01_gyroY,01_gyroZ,02_accX,02_accY,02_accZ,02_gyroX,02_gyroY,02_gyroZ,03_accX,03_accY,03_accZ,03_gyroX,03_gyroY,03_gyroZ,04_accX,04_accY,04_accZ,04_gyroX,04_gyroY,04_gyroZ,05_accX,05_accY,05_accZ,05_gyroX,05_gyroY,05_gyroZ,06_accX,06_accY,06_accZ,06_gyroX,06_gyroY,06_gyroZ,07_accX,07_accY,07_accZ,07_gyroX,07_gyroY,07_gyroZ,08_accX,08_accY,08_accZ,08_gyroX,08_gyroY,08_gyroZ,09_accX,09_accY,09_accZ,09_gyroX,09_gyroY,09_gyroZ,10_accX,10_accY,10_accZ,10_gyroX,10_gyroY,10_gyroZ,11_accX,11_accY,11_accZ,11_gyroX,11_gyroY,11_gyroZ,12_accX,12_accY,12_accZ,12_gyroX,12_gyroY,12_gyroZ,13_accX,13_accY,13_accZ,13_gyroX,13_gyroY,13_gyroZ,14_accX,14_accY,14_accZ,14_gyroX,14_gyroY,14_gyroZ,15_accX,15_accY,15_accZ,15_gyroX,15_gyroY,15_gyroZ,16_accX,16_accY,16_accZ,16_gyroX,16_gyroY,16_gyroZ,17_accX,17_accY,17_accZ,17_gyroX,17_gyroY,17_gyroZ,18_accX,18_accY,18_accZ,18_gyroX,18_gyroY,18_gyroZ,19_accX,19_accY,19_accZ,19_gyroX,19_gyroY,19_gyroZ,20_accX,20_accY,20_accZ,20_gyroX,20_gyroY,20_gyroZ,21_accX,21_accY,21_accZ,21_gyroX,21_gyroY,21_gyroZ,22_accX,22_accY,22_accZ,22_gyroX,22_gyroY,22_gyroZ,23_accX,23_accY,23_accZ,23_gyroX,23_gyroY,23_gyroZ,24_accX,24_accY,24_accZ,24_gyroX,24_gyroY,24_gyroZ,25_accX,25_accY,25_accZ,25_gyroX,25_gyroY,25_gyroZ,26_accX,26_accY,26_accZ,26_gyroX,26_gyroY,26_gyroZ,27_accX,27_accY,27_accZ,27_gyroX,27_gyroY,27_gyroZ,28_accX,28_accY,28_accZ,28_gyroX,28_gyroY,28_gyroZ,29_accX,29_accY,29_accZ,29_gyroX,29_gyroY,29_gyroZ,30_accX,30_accY,30_accZ,30_gyroX,30_gyroY,30_gyroZ,31_accX,31_accY,31_accZ,31_gyroX,31_gyroY,31_gyroZ,32_accX,32_accY,32_accZ,32_gyroX,32_gyroY,32_gyroZ,33_accX,33_accY,33_accZ,33_gyroX,33_gyroY,33_gyroZ,34_accX,34_accY,34_accZ,34_gyroX,34_gyroY,34_gyroZ,35_accX,35_accY,35_accZ,35_gyroX,35_gyroY,35_gyroZ,36_accX,36_accY,36_accZ,36_gyroX,36_gyroY,36_gyroZ,37_accX,37_accY,37_accZ,37_gyroX,37_gyroY,37_gyroZ,38_accX,38_accY,38_accZ,38_gyroX,38_gyroY,38_gyroZ,39_accX,39_accY,39_accZ,39_gyroX,39_gyroY,39_gyroZ,40_accX,40_accY,40_accZ,40_gyroX,40_gyroY,40_gyroZ,41_accX,41_accY,41_accZ,41_gyroX,41_gyroY,41_gyroZ,42_accX,42_accY,42_accZ,42_gyroX,42_gyroY,42_gyroZ,43_accX,43_accY,43_accZ,43_gyroX,43_gyroY,43_gyroZ,44_accX,44_accY,44_accZ,44_gyroX,44_gyroY,44_gyroZ,45_accX,45_accY,45_accZ,45_gyroX,45_gyroY,45_gyroZ,46_accX,46_accY,46_accZ,46_gyroX,46_gyroY,46_gyroZ,47_accX,47_accY,47_accZ,47_gyroX,47_gyroY,47_gyroZ,48_accX,48_accY,48_accZ,48_gyroX,48_gyroY,48_gyroZ,49_accX,49_accY,49_accZ,49_gyroX,49_gyroY,49_gyroZ,50_accX,50_accY,50_accZ,50_gyroX,50_gyroY,50_gyroZ,51_accX,51_accY,51_accZ,51_gyroX,51_gyroY,51_gyroZ,52_accX,52_accY,52_accZ,52_gyroX,52_gyroY,52_gyroZ,53_accX,53_accY,53_accZ,53_gyroX,53_gyroY,53_gyroZ,54_accX,54_accY,54_accZ,54_gyroX,54_gyroY,54_gyroZ,55_accX,55_accY,55_accZ,55_gyroX,55_gyroY,55_gyroZ,56_accX,56_accY,56_accZ,56_gyroX,56_gyroY,56_gyroZ,57_accX,57_accY,57_accZ,57_gyroX,57_gyroY,57_gyroZ,58_accX,58_accY,58_accZ,58_gyroX,58_gyroY,58_gyroZ,59_accX,59_accY,59_accZ,59_gyroX,59_gyroY,59_gyroZ,60_accX,60_accY,60_accZ,60_gyroX,60_gyroY,60_gyroZ,61_accX,61_accY,61_accZ,61_gyroX,61_gyroY,61_gyroZ,62_accX,62_accY,62_accZ,62_gyroX,62_gyroY,62_gyroZ,63_accX,63_accY,63_accZ,63_gyroX,63_gyroY,63_gyroZ,64_accX,64_accY,64_accZ,64_gyroX,64_gyroY,64_gyroZ,65_accX,65_accY,65_accZ,65_gyroX,65_gyroY,65_gyroZ,66_accX,66_accY,66_accZ,66_gyroX,66_gyroY,66_gyroZ,67_accX,67_accY,67_accZ,67_gyroX,67_gyroY,67_gyroZ,68_accX,68_accY,68_accZ,68_gyroX,68_gyroY,68_gyroZ,69_accX,69_accY,69_accZ,69_gyroX,69_gyroY,69_gyroZ,70_accX,70_accY,70_accZ,70_gyroX,70_gyroY,70_gyroZ,71_accX,71_accY,71_accZ,71_gyroX,71_gyroY,71_gyroZ,72_accX,72_accY,72_accZ,72_gyroX,72_gyroY,72_gyroZ,73_accX,73_accY,73_accZ,73_gyroX,73_gyroY,73_gyroZ,74_accX,74_accY,74_accZ,74_gyroX,74_gyroY,74_gyroZ,75_accX,75_accY,75_accZ,75_gyroX,75_gyroY,75_gyroZ,76_accX,76_accY,76_accZ,76_gyroX,76_gyroY,76_gyroZ,77_accX,77_accY,77_accZ,77_gyroX,77_gyroY,77_gyroZ,78_accX,78_accY,78_accZ,78_gyroX,78_gyroY,78_gyroZ,79_accX,79_accY,79_accZ,79_gyroX,79_gyroY,79_gyroZ,category
accX,-0.5820000000000001,0.0,1.535,0.0,0.0,0.0,0.0,0.0,1.5019999999999998,0.0,0.0,0.0,0.0,-0.537,0.9109999999999999,0.0,0.0,0.0,0.622,-1.028,0.0,0.0,0.0,0.0,0.0,-1.473,-1.092,0.0,0.0,0.0,0.0,-0.9229999999999999,-1.024,0.0,0.0,0.0,0.0,-0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.602,0.0,0.0,0.0,0.0,-0.516,1.1540000000000001,0.0,0.0,0.0,0.0,-0.7709999999999999,1.4140000000000001,0.0,0.0,0.0,-0.9129999999999999,-0.736,1.797,0.0,0.0,0.0,-1.67,-0.6659999999999999,2.4530000000000003,0.0,0.0,0.0,-2.229,0.0,3.385,0.0,0.0,0.0,-1.829,0.0,4.426,0.0,0.0,0.0,-1.094,-0.529,5.035,0.0,0.0,0.0,0.0,-1.0590000000000002,5.1579999999999995,0.0,0.0,0.0,0.0,-1.994,4.958,0.0,-1.2930000000000001,0.0,-0.679,-1.6030000000000002,4.43,0.0,-1.902,0.0,-1.652,0.0,3.492,0.0,-1.746,0.0,-1.122,0.0,1.4369999999999998,1.357,-1.281,0.0,0.0,0.0,-0.875,1.652,-1.11,0.0,0.0,-1.4369999999999998,-2.294,1.538,-0.893,0.0,0.0,-1.3780000000000001,-2.217,1.368,-0.7859999999999999,0.0,-0.51,-0.55,-1.2,1.567,-0.687,0.0,-1.111,-0.529,-0.899,1.953,0.0,0.555,0.0,-1.3880000000000001,-1.546,2.128,-0.7170000000000001,0.0,0.0,-2.068,-2.2969999999999997,1.8359999999999999,-1.2329999999999999,0.0,-1.128,-1.4409999999999998,-2.675,1.715,-1.101,0.0,-1.7209999999999999,-1.0979999999999999,-2.9819999999999998,1.926,-0.732,0.6990000000000001,0.0,-1.7009999999999998,-3.6180000000000003,2.03,0.0,1.0759999999999998,1.49,-2.0269999999999997,-4.17,1.778,-0.608,1.043,1.131,-2.35,-4.478,1.3159999999999998,-0.718,0.7959999999999999,0.9640000000000001,-1.633,-4.369,0.9570000000000001,0.0,0.0,0.993,-1.5430000000000001,-4.301,0.72,0.0,0.0,0.6629999999999999,-1.825,-4.11,0.0,0.0,0.0,0.0,-1.146,-3.2769999999999997,0.0,0.0,0.0,0.0,-0.652,-2.397,0.0,0.0,0.0,0.0,-0.54,-1.8980000000000001,-0.54,0.0,0.0,0.0,0.0,-1.943,-0.521,0.0,0.0,0.0,-0.687,-2.4219999999999997,-0.584,0.0,0.0,0.0,-0.853,-2.6719999999999997,-0.8109999999999999,0.6,0.0,0.0,-0.675,-2.826,-1.091,0.643,0.0,0.0,-1.09,-3.1660000000000004,-1.298,0.6559999999999999,0.0,0.0,-1.179,-2.932,-1.496,0.8220000000000001,0.0,0.0,-1.012,-2.338,-1.6269999999999998,1.054,0.0,0.0,-0.738,-1.84,-1.575,1.187,0.0,0.0,-0.899,-1.6480000000000001,-1.465,1.3119999999999998,0.0,0.0,-1.166,-1.63,-1.367,1.287,0.0,0.0,-1.335,-1.453,-1.389,1.177,0.0,0.0,-1.209,-0.998,-1.53,1.125,0.0,0.0,-0.6779999999999999,0.0,-1.565,1.3159999999999998,0.0,0.0,0.0,0.0,-1.304,1.238,0.0,0.0,0.0,0.0,-1.172,1.138,0.0,0.0,0.0,0.0,-1.103,1.006,0.0,0.0,-0.677,0.0,-1.141,0.878,0.0,0.0,0.0,0.0,-1.1340000000000001,0.718,0.0,-0.937,0.0,0.654,-1.042,0.685,0.0,-0.759,0.0,1.217,-0.8270000000000001,0.643,0.0,0.0,0.0,1.246,-0.55,0.0,0.0,-0.634,0.0,1.3259999999999998,0.0,0.0,0.0,-0.995,-1.0759999999999998,1.1640000000000001,-0.574,0.0,0.0,-1.794,-1.371,1.6640000000000001,-0.93,0.0,0.0,-1.179,-0.7090000000000001,2.5580000000000003,-1.062,0.0,0.0,-1.198,0.0,3.145,-0.848,0.0,0.0,0.685,0.0,2.401,0.0,0.0,0.0,0.0,-1.625,1.176,0.0,0.0,0.0,0.0,-1.7369999999999999,1.016,-0.574,0.0,0.0,-1.452,-1.28,1.426,-0.81,0.0,0.0,-1.135,0.0,1.973,-0.608,0.0,0.0,-0.551,0.0,2.263,0.0,0.0,0.0,0.0,-0.579,2.0909999999999997,0.0,0.0,0.0,0.0,-0.958,1.651,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,-0.877,0.0,0.882,0.0,0.0,0.0,-0.912,0.0,0.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,-1.308,0.0,0.0,0.0,0.5429999999999999,0.0,-1.5330000000000001,0.0,0.0,0.0,0.0,0.0,-1.44,0.0,0.0,0.0,0.0,0.0,-0.8809999999999999,0.0,0.0,0.0,moveDown
accX,0.0,-1.579,-2.718,-1.1059999999999999,0.511,0.0,0.745,-1.475,-2.3930000000000002,-1.449,0.0,0.5429999999999999,0.611,-1.084,-2.072,-1.2890000000000001,0.0,0.0,0.0,-0.574,-2.7260000000000004,-0.8390000000000001,0.0,0.0,-1.143,0.0,-3.011,-0.5760000000000001,0.605,0.0,-1.6340000000000001,-1.561,-3.1639999999999997,-0.845,0.8420000000000001,0.0,-1.482,-1.661,-2.714,-1.156,1.1079999999999999,0.0,0.0,-0.763,-1.9980000000000002,-1.067,1.11,0.0,0.0,-1.104,-1.869,-0.991,0.937,0.0,0.0,-0.985,-1.349,-0.929,0.9109999999999999,0.0,-0.693,-1.034,-0.871,-0.924,1.037,0.0,0.0,-1.291,-1.1840000000000002,-1.104,0.875,0.0,0.0,-1.0170000000000001,-1.6059999999999999,-1.213,0.769,0.0,0.622,-1.045,-1.8330000000000002,-1.266,0.584,0.0,0.0,-1.048,-1.6569999999999998,-1.4409999999999998,0.579,0.0,-1.537,-0.765,-0.873,-1.537,0.9359999999999999,0.0,-1.7590000000000001,0.0,0.7909999999999999,-1.4340000000000002,1.2409999999999999,0.0,0.0,0.0,1.26,-1.1079999999999999,0.662,0.0,-1.075,-0.87,1.5019999999999998,-1.2109999999999999,0.0,0.0,-1.433,0.0,2.641,-1.5219999999999998,0.0,0.0,-1.504,0.0,3.534,-1.484,0.6559999999999999,0.0,-0.838,0.0,3.69,-1.19,0.64,0.0,-0.968,0.0,3.693,-0.897,0.0,0.0,-0.775,0.0,3.378,-0.754,0.0,0.0,-1.155,-0.841,2.931,-0.614,0.0,0.0,-0.73,0.0,2.435,-0.529,0.0,0.0,0.0,0.0,1.771,0.0,0.0,0.0,0.0,-0.768,1.07,0.0,-0.555,0.0,-1.072,-1.084,0.78,0.0,0.0,0.0,-0.8290000000000001,-0.7909999999999999,0.6779999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.732,0.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5379999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.617,0.0,-0.8059999999999999,0.0,0.0,0.0,0.0,-0.62,-1.021,0.0,0.0,0.0,0.0,0.0,-0.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.536,0.0,0.0,0.0,0.0,-0.629,-0.57,0.0,0.0,0.525,0.0,-1.032,0.0,1.335,0.0,0.86,0.0,-0.622,0.0,3.068,0.0,0.9079999999999999,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moveDown
accX,0.0,-0.6890000000000001,-1.212,-0.607,0.0,0.0,0.0,-0.9359999999999999,-1.515,-0.6920000000000001,0.0,0.0,-0.575,-0.8420000000000001,-1.885,-0.7340000000000001,0.0,0.0,-1.0,-0.696,-1.453,-0.708,0.0,0.0,-0.603,-0.616,-1.61,-0.6459999999999999,0.519,0.0,0.0,-1.037,-2.481,-0.7390000000000001,0.502,0.0,0.0,-1.143,-3.4189999999999996,-1.024,0.521,0.0,-0.8059999999999999,-1.587,-3.4419999999999997,-1.167,0.648,0.0,-0.6890000000000001,-1.1540000000000001,-3.284,-1.21,0.937,0.0,0.0,-1.139,-3.0260000000000002,-1.182,1.095,0.0,0.0,-1.6159999999999999,-3.135,-1.296,1.026,0.0,0.0,-1.524,-2.968,-1.496,0.8690000000000001,0.0,-0.54,-1.02,-2.693,-1.46,0.9209999999999999,0.0,-0.7829999999999999,-0.855,-2.097,-1.3030000000000002,1.133,0.0,-0.86,-1.4040000000000001,-1.41,-1.301,1.3090000000000002,0.0,0.0,-1.7009999999999998,-0.531,-1.5819999999999999,1.165,0.0,0.0,-0.98,0.0,-1.7819999999999998,0.8859999999999999,0.0,0.0,0.0,0.8390000000000001,-1.5930000000000002,0.5710000000000001,0.0,-0.581,0.0,0.0,-1.411,0.0,0.0,-0.58,-0.723,0.0,-1.4140000000000001,0.0,0.0,-0.9490000000000001,-0.647,1.113,-1.635,0.7120000000000001,0.0,0.0,0.0,2.3480000000000003,-1.485,0.653,0.0,0.0,0.0,2.755,-1.3259999999999998,0.623,0.0,-0.6759999999999999,0.0,3.142,-1.216,0.514,0.0,0.0,-0.598,3.155,-0.998,0.0,0.0,-0.715,-0.87,3.031,-0.9,0.0,0.0,-0.701,-0.669,2.826,-0.855,0.0,0.0,-0.537,-0.884,2.577,-0.615,0.0,0.0,-0.825,-1.139,2.8,-0.535,0.0,0.0,-0.621,-0.833,2.815,0.0,0.0,0.0,-0.675,-0.758,2.431,0.0,0.0,0.0,0.0,-0.6509999999999999,1.798,0.0,0.0,0.0,-0.59,-0.747,1.335,0.0,0.0,0.0,0.0,-0.684,0.7929999999999999,0.0,0.0,0.0,0.0,-0.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.755,0.0,0.0,0.0,0.0,0.0,-0.8009999999999999,0.0,0.0,0.0,0.0,0.0,-0.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8220000000000001,0.0,0.62,0.0,0.0,0.0,-1.2570000000000001,0.0,1.547,0.0,0.591,0.0,-1.294,0.0,2.511,0.0,0.785,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moveDown
accX,0.0,-0.726,-1.715,-0.726,0.0,0.0,0.0,-0.973,-2.2569999999999997,-0.95,0.0,0.0,-0.599,-0.68,-2.905,-1.0270000000000001,0.0,0.0,0.0,-1.344,-3.5860000000000003,-1.0959999999999999,0.0,0.0,-0.687,-1.3880000000000001,-3.5069999999999997,-1.225,0.802,0.0,0.0,-1.093,-3.225,-1.254,0.9179999999999999,0.0,0.0,-1.22,-3.0980000000000003,-1.331,0.932,0.0,-0.555,-1.097,-2.474,-1.406,0.972,0.0,0.0,0.0,-2.207,-1.22,0.904,0.0,0.0,-1.456,-2.354,-1.286,0.9159999999999999,0.0,0.0,-1.835,-2.299,-1.433,0.9009999999999999,0.0,0.0,-1.215,-2.021,-1.5430000000000001,0.797,0.0,-1.032,-1.351,-1.2830000000000001,-1.6740000000000002,0.89,0.0,-1.222,-0.8640000000000001,0.0,-1.568,1.031,0.0,0.0,0.0,0.0,-1.2990000000000002,0.9229999999999999,0.0,-0.72,-1.085,0.899,-1.399,0.823,0.0,-0.628,0.0,1.538,-1.4669999999999999,0.585,0.0,0.0,0.0,1.825,-1.3969999999999998,0.0,0.0,-0.5529999999999999,0.0,1.962,-1.295,0.0,0.0,-0.818,0.0,2.326,-1.139,0.0,0.0,-1.176,0.0,2.5580000000000003,-1.045,0.506,0.0,0.0,0.0,2.563,-0.904,0.0,0.0,0.0,-0.853,2.799,-0.94,0.0,0.0,-0.569,0.0,2.47,-0.767,0.0,0.0,-0.8959999999999999,0.0,2.122,0.0,0.0,0.0,0.0,0.0,1.744,0.0,0.0,0.0,-1.04,-0.591,1.736,0.0,0.0,0.0,-0.747,0.0,2.015,0.0,0.0,0.0,0.0,0.0,2.0140000000000002,0.0,0.0,0.0,0.0,-0.524,1.7890000000000001,0.0,0.0,0.0,0.0,-0.6709999999999999,1.054,0.0,0.0,0.0,0.0,-0.785,0.0,0.0,0.0,0.0,-0.691,0.0,0.0,0.0,0.0,0.0,-0.525,0.0,0.736,0.0,0.0,0.0,0.0,-0.5710000000000001,0.0,0.0,0.0,0.0,0.0,-1.041,0.0,0.0,0.0,0.0,0.0,-0.604,-0.5379999999999999,0.0,0.0,0.0,0.0,0.0,-0.534,0.0,0.0,0.0,0.0,0.0,-0.667,0.0,0.0,0.0,0.0,0.0,-0.8170000000000001,0.0,0.0,0.0,0.0,0.0,-0.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7090000000000001,0.0,0.0,0.0,0.0,-0.597,0.0,0.608,0.0,0.0,0.0,-0.57,0.0,1.966,0.0,0.618,0.0,-0.8220000000000001,0.0,3.5269999999999997,0.0,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moveDown
accX,0.0,-0.835,-2.169,0.0,0.506,0.0,0.0,-0.564,-2.42,-0.55,0.66,0.503,0.0,-0.8170000000000001,-3.4789999999999996,-0.812,0.632,0.0,0.0,-1.224,-4.043,-0.982,0.716,0.0,-1.155,-1.311,-3.889,-1.071,0.997,0.0,-0.852,-2.2030000000000003,-3.487,-1.3530000000000002,1.207,0.59,0.0,-1.6159999999999999,-2.673,-1.506,1.143,0.0,0.0,-1.462,-2.41,-1.555,0.9159999999999999,0.0,0.0,-1.374,-2.1719999999999997,-1.53,0.831,0.0,0.0,-0.9440000000000001,-1.8319999999999999,-1.4480000000000002,0.893,0.0,-0.6409999999999999,-1.36,-1.54,-1.5319999999999998,0.982,0.0,0.0,-1.662,-0.779,-1.6569999999999998,1.043,0.0,0.0,-1.068,0.0,-1.6340000000000001,1.041,0.0,-0.588,-0.797,1.048,-1.534,1.015,0.0,0.0,-0.6409999999999999,1.558,-1.3519999999999999,0.872,0.0,-0.6679999999999999,0.0,1.695,-1.261,0.693,0.0,-1.046,-0.682,1.969,-1.35,0.516,0.0,-0.769,0.0,2.125,-1.338,0.527,0.0,0.0,0.0,2.3680000000000003,-1.2209999999999999,0.0,0.0,0.0,0.0,2.167,-0.943,0.0,0.0,-0.535,0.0,1.906,-0.807,0.0,0.0,0.0,0.0,1.663,-0.778,0.0,0.0,-0.693,0.0,1.536,-0.8270000000000001,0.0,0.0,-0.624,0.0,1.78,-0.804,0.0,0.0,-0.682,0.0,2.278,-0.747,0.0,0.0,0.0,0.0,2.3169999999999997,-0.524,0.0,0.0,0.0,0.0,1.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,1.141,0.0,0.0,0.0,0.0,0.0,0.635,0.0,0.0,0.0,-0.659,-0.693,0.0,0.0,0.0,0.0,-0.805,-0.612,0.0,0.0,0.0,0.0,0.0,0.0,0.795,0.0,0.0,0.0,0.0,0.0,0.6940000000000001,0.0,0.0,0.0,0.0,-0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.583,0.0,0.0,0.0,0.0,0.0,-0.764,0.0,0.0,0.0,0.0,-0.53,-0.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.518,0.0,0.0,0.0,-0.602,0.0,-0.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.652,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,-0.535,0.0,1.4269999999999998,0.0,0.0,0.0,-1.065,-0.5870000000000001,2.089,0.0,0.521,0.0,-1.556,-0.574,2.9819999999999998,0.0,0.7559999999999999,0.0,-1.46,0.0,3.687,0.0,0.9,0.0,-1.141,0.0,4.917,0.509,0.638,0.0,-1.171,0.993,5.898,1.002,0.0,0.0,-1.311,0.0,5.257000000000001,1.145,0.0,0.0,-1.4409999999999998,-1.6369999999999998,3.5189999999999997,0.973,0.0,0.0,-1.341,-0.679,3.324,1.0859999999999999,-0.604,0.0,-1.0759999999999998,0.0,2.955,1.554,-0.742,0.0,-0.903,0.0,1.699,1.745,-0.8370000000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moveDown
