,00_accX,00_accY,00_gyroZ,01_accX,01_accY,01_gyroZ,02_accX,02_accY,02_gyroZ,03_accX,03_accY,03_gyroZ,04_accX,04_accY,04_gyroZ,05_accX,05_accY,05_gyroZ,06_accX,06_accY,06_gyroZ,07_accX,07_accY,07_gyroZ,08_accX,08_accY,08_gyroZ,09_accX,09_accY,09_gyroZ,10_accX,10_accY,10_gyroZ,11_accX,11_accY,11_gyroZ,12_accX,12_accY,12_gyroZ,13_accX,13_accY,13_gyroZ,14_accX,14_accY,14_gyroZ,15_accX,15_accY,15_gyroZ,16_accX,16_accY,16_gyroZ,17_accX,17_accY,17_gyroZ,18_accX,18_accY,18_gyroZ,19_accX,19_accY,19_gyroZ,20_accX,20_accY,20_gyroZ,21_accX,21_accY,21_gyroZ,22_accX,22_accY,22_gyroZ,23_accX,23_accY,23_gyroZ,24_accX,24_accY,24_gyroZ,25_accX,25_accY,25_gyroZ,26_accX,26_accY,26_gyroZ,27_accX,27_accY,27_gyroZ,28_accX,28_accY,28_gyroZ,29_accX,29_accY,29_gyroZ,30_accX,30_accY,30_gyroZ,31_accX,31_accY,31_gyroZ,32_accX,32_accY,32_gyroZ,33_accX,33_accY,33_gyroZ,34_accX,34_accY,34_gyroZ,35_accX,35_accY,35_gyroZ,36_accX,36_accY,36_gyroZ,37_accX,37_accY,37_gyroZ,38_accX,38_accY,38_gyroZ,39_accX,39_accY,39_gyroZ,40_accX,40_accY,40_gyroZ,41_accX,41_accY,41_gyroZ,42_accX,42_accY,42_gyroZ,43_accX,43_accY,43_gyroZ,44_accX,44_accY,44_gyroZ,45_accX,45_accY,45_gyroZ,46_accX,46_accY,46_gyroZ,47_accX,47_accY,47_gyroZ,48_accX,48_accY,48_gyroZ,49_accX,49_accY,49_gyroZ,50_accX,50_accY,50_gyroZ,51_accX,51_accY,51_gyroZ,52_accX,52_accY,52_gyroZ,53_accX,53_accY,53_gyroZ,54_accX,54_accY,54_gyroZ,55_accX,55_accY,55_gyroZ,56_accX,56_accY,56_gyroZ,57_accX,57_accY,57_gyroZ,58_accX,58_accY,58_gyroZ,59_accX,59_accY,59_gyroZ,60_accX,60_accY,60_gyroZ,61_accX,61_accY,61_gyroZ,62_accX,62_accY,62_gyroZ,63_accX,63_accY,63_gyroZ,64_accX,64_accY,64_gyroZ,65_accX,65_accY,65_gyroZ,category
accX,0.0,0.0,0.0,-0.6691086691086691,0.0,0.0,-0.7374847374847375,-0.5128205128205128,0.0,0.0,-0.5262515262515263,0.0,0.0,0.0,0.0,-0.6886446886446886,0.0,0.0,-0.503052503052503,0.0,0.0,0.0,0.0,0.0,-0.8827838827838828,0.0,0.0,-1.1733821733821734,0.0,0.0,-0.8669108669108669,0.0,0.0,-0.9194139194139194,0.0,0.0,-0.8388278388278388,0.0,0.0,0.0,0.0,0.0,-0.6825396825396826,0.0,0.0,0.0,0.0,0.71875,0.0,0.0,0.78125,0.0,0.0,0.78125,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,-0.6593406593406593,0.6875,0.0,0.0,0.75,0.0,0.0,0.71875,0.0,0.0,0.59375,0.0,-0.7362637362637363,0.71875,0.7350427350427351,-0.7423687423687424,0.84375,1.3272283272283272,-0.5482295482295483,0.59375,1.2881562881562882,0.0,0.0,0.8778998778998779,-0.5164835164835165,0.0,0.6495726495726496,-0.5775335775335775,0.75,0.6275946275946276,0.0,0.8125,0.0,0.0,0.78125,0.0,0.0,0.6875,0.0,0.0,0.625,0.6788766788766789,0.0,0.59375,0.873015873015873,0.0,0.53125,0.934065934065934,0.0,0.59375,1.0183150183150182,0.0,0.875,1.0866910866910866,-0.8693528693528694,0.875,1.1257631257631258,0.0,0.84375,1.0366300366300367,0.0,0.84375,0.0,0.0,0.96875,0.6581196581196581,0.0,1.0,0.6666666666666666,0.0,0.90625,0.5958485958485958,0.0,0.875,0.7252747252747253,0.0,0.96875,1.382173382173382,-0.5726495726495726,0.9375,1.9584859584859584,0.0,0.78125,2.2771672771672766,0.0,0.6875,2.0744810744810747,0.0,0.625,1.8424908424908424,0.0,0.5625,2.0854700854700856,0.0,0.0,2.440781440781441,0.0,0.0,2.484737484737485,-0.5628815628815629,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movePosX2D
accX,0.0,-0.5604395604395604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.663003663003663,0.0,0.0,-0.5409035409035409,0.0,0.0,-0.8986568986568987,0.0,0.0,-1.028083028083028,0.0,0.0,-1.2258852258852257,0.0,0.0,-0.9963369963369964,0.0,0.0,-0.557997557997558,0.0,0.0,-0.5836385836385837,0.0,0.0,0.0,0.0,0.53125,0.0,0.0,0.53125,0.0,0.0,0.53125,0.0,0.0,0.0,0.0,0.0,0.53125,0.0,0.0,1.0,0.0,-0.6886446886446886,1.0,0.0,-0.5006105006105006,0.96875,0.5042735042735043,0.0,0.8125,0.0,0.0,0.625,0.5921855921855922,0.0,0.65625,0.5323565323565324,0.0,0.8125,0.8095238095238095,-0.7619047619047619,0.84375,0.6617826617826618,-0.6190476190476191,0.71875,0.5665445665445665,0.0,0.75,0.7887667887667887,0.0,0.75,0.7753357753357754,0.0,0.625,0.0,-0.5677655677655677,0.65625,0.0,-0.6068376068376068,0.625,1.6068376068376071,-0.6666666666666666,0.625,1.2735042735042734,-0.5177045177045178,0.53125,0.0,0.0,0.71875,1.4493284493284493,0.0,0.9375,2.217338217338217,-0.8034188034188035,1.03125,1.652014652014652,0.0,1.03125,1.2185592185592184,0.0,0.9375,1.8388278388278387,0.0,0.90625,2.029304029304029,0.0,0.8125,0.9010989010989012,0.0,0.75,0.0,0.0,0.8125,1.5262515262515262,-0.6190476190476191,0.84375,1.6349206349206349,-0.5238095238095238,0.6875,1.2442002442002442,0.0,0.59375,1.072039072039072,0.0,0.5625,0.9694749694749696,0.0,0.5625,1.249084249084249,0.0,0.5625,1.2185592185592184,0.0,0.0,1.0695970695970696,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movePosX2D
accX,-1.2881562881562882,-0.7948717948717948,0.0,-0.971916971916972,0.0,0.0,-0.7472527472527473,0.0,0.0,-1.065934065934066,0.0,0.0,-0.8522588522588522,0.0,0.0,-0.8937728937728938,0.0,0.0,-0.8473748473748474,0.0,0.0,-0.6971916971916972,0.0,0.0,-0.8913308913308914,0.0,0.0,-0.7094017094017094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5531135531135531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.5625,0.0,0.0,0.59375,0.0,0.0,0.71875,0.0,-0.5921855921855922,0.875,0.6422466422466423,-1.0671550671550671,0.90625,0.9731379731379732,-0.8046398046398047,0.875,1.0329670329670328,-0.5225885225885226,0.75,0.967032967032967,-0.6691086691086691,0.6875,0.6910866910866911,-0.7130647130647131,0.65625,0.5421245421245421,-0.5323565323565324,0.625,0.0,0.0,0.5625,0.0,0.0,0.5625,0.0,-0.6984126984126984,0.625,0.0,-0.6581196581196581,0.96875,0.0,-0.6495726495726496,0.96875,0.0,-0.5738705738705738,0.78125,1.122100122100122,-0.5018315018315018,0.5625,1.199023199023199,-0.7851037851037851,0.0,0.0,0.0,0.0,0.0,0.5970695970695971,0.0,0.0,0.0,0.0,0.6324786324786325,-0.7130647130647131,0.53125,0.0,-0.503052503052503,0.65625,0.0,0.0,0.8125,0.0,0.0,0.96875,1.1477411477411477,-0.9181929181929182,1.0625,1.4004884004884004,-0.8192918192918193,1.0625,1.1916971916971917,0.0,1.0625,0.8168498168498168,0.0,1.15625,1.7301587301587302,-1.126984126984127,1.21875,3.111111111111111,-1.2319902319902318,1.09375,2.935286935286935,-0.7863247863247863,0.875,2.051282051282051,0.0,0.71875,2.1575091575091574,0.0,0.71875,2.3284493284493286,-0.5702075702075702,0.5625,1.7704517704517704,0.0,0.0,1.6605616605616609,0.0,0.0,1.6666666666666667,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movePosX2D
accX,-0.6385836385836385,0.0,0.0,0.0,0.0,0.0,-0.6422466422466423,0.0,0.0,-0.7045177045177046,0.0,0.0,-0.5067155067155067,-0.5860805860805861,0.0,0.0,0.0,0.0,-0.9572649572649572,0.0,0.0,-0.8778998778998779,0.0,0.0,-0.8302808302808303,0.0,0.0,-0.6361416361416361,0.0,0.0,-0.8046398046398047,0.0,0.0,-0.9157509157509156,0.0,0.5625,0.0,0.0,0.65625,0.0,0.0,0.65625,0.0,0.0,0.625,0.0,0.0,0.59375,0.0,0.0,0.75,0.0,0.0,0.84375,0.0,0.0,0.84375,0.0,-0.6483516483516484,0.75,0.0,-0.5482295482295483,0.8125,0.5470085470085471,0.0,0.875,0.0,0.0,0.9375,0.0,0.0,0.875,0.0,-0.5164835164835165,0.75,0.5909645909645911,0.0,0.84375,0.9218559218559218,-0.7118437118437119,0.75,0.0,-0.7155067155067155,0.78125,0.0,0.0,0.625,0.0,0.0,0.5625,0.6385836385836385,-0.7460317460317459,0.59375,1.0708180708180708,-1.1794871794871795,0.5625,0.9926739926739928,-0.6752136752136753,0.0,0.6007326007326007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6752136752136753,0.0,1.2222222222222223,-0.7728937728937729,0.0,0.7155067155067155,0.0,0.59375,0.0,0.0,0.78125,0.8705738705738706,-0.6056166056166056,1.03125,1.3601953601953602,-1.0915750915750917,1.0625,2.445665445665446,-1.7191697191697193,1.03125,2.267399267399268,-1.0586080586080586,0.875,1.376068376068376,0.0,0.90625,1.8742368742368745,-0.7094017094017094,0.8125,1.8131868131868127,0.0,0.75,2.1965811965811968,-0.6898656898656899,0.71875,2.5164835164835164,-0.6837606837606838,0.5625,1.7191697191697193,0.0,0.0,1.343101343101343,0.0,0.0,1.4017094017094016,0.0,0.0,1.2539682539682542,0.0,0.0,1.5189255189255189,-0.6459096459096461,0.0,1.6593406593406594,-0.5067155067155067,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movePosX2D
accX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5592185592185592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5482295482295483,0.0,0.0,0.0,0.59375,-0.5982905982905983,0.0,0.6875,0.0,0.0,0.6875,0.0,0.0,0.6875,0.0,0.0,0.84375,0.0,0.0,0.90625,0.0,0.0,0.875,0.0,0.0,0.84375,0.0,0.0,0.84375,0.0,0.0,0.84375,0.0,0.0,0.9375,0.0,0.0,0.875,0.5604395604395604,-0.6251526251526252,0.84375,0.7716727716727717,0.0,0.96875,0.7765567765567766,0.0,1.03125,0.5347985347985348,0.0,1.0,0.7106227106227107,0.0,0.84375,0.0,0.0,0.71875,0.0,0.0,0.6875,0.0,0.0,0.71875,0.0,0.0,0.75,0.0,0.0,0.90625,0.0,-0.7594627594627594,1.0625,1.2515262515262515,-1.0647130647130647,1.09375,1.5164835164835164,-0.8009768009768009,1.0625,1.927960927960928,-0.7448107448107448,1.125,2.2649572649572653,-1.3931623931623929,1.09375,1.809523809523809,-0.894993894993895,0.96875,1.85958485958486,-0.912087912087912,0.9375,2.029304029304029,-0.8192918192918193,0.84375,2.0793650793650795,-0.7423687423687424,0.84375,2.0061050061050056,0.0,0.78125,2.067155067155068,-0.5128205128205128,0.84375,1.868131868131868,-0.6263736263736264,0.6875,1.5384615384615383,0.0,0.5625,1.2527472527472527,0.0,0.53125,1.31990231990232,0.0,0.53125,1.5042735042735045,0.0,0.53125,1.42002442002442,0.0,0.0,1.21978021978022,0.0,0.0,1.73992673992674,-0.6532356532356532,0.0,1.9181929181929185,-0.6312576312576312,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movePosX2D
accX,0.0,0.0,0.0,-0.6080586080586079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6471306471306472,0.0,0.0,-0.5347985347985348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.65625,0.0,0.0,0.53125,0.0,0.0,0.0,0.0,-0.5201465201465202,0.6875,0.0,-0.7643467643467643,0.875,0.0,-0.5067155067155067,0.84375,0.0,0.0,0.71875,0.0,0.0,0.71875,0.0,-0.8534798534798534,1.21875,0.8424908424908425,-1.0415140415140416,1.28125,0.5592185592185592,-0.6898656898656899,1.1875,0.0,-0.5811965811965812,1.125,0.5628815628815629,0.0,1.03125,0.5311355311355311,-0.5702075702075702,0.875,0.0,0.0,0.75,0.0,0.0,1.21875,0.0,0.0,1.375,0.5982905982905983,-0.6752136752136753,1.375,0.94993894993895,-1.0573870573870574,1.0625,0.9133089133089132,-0.8192918192918193,0.78125,1.0769230769230769,-0.7936507936507936,0.90625,1.8424908424908424,-1.3846153846153846,1.0,1.7875457875457876,-1.1746031746031746,0.90625,1.9352869352869355,-1.1074481074481075,0.78125,2.3553113553113554,-1.0231990231990231,0.59375,2.411477411477412,-0.9877899877899878,0.0,2.435897435897436,-1.0256410256410255,0.0,1.9511599511599511,-0.8717948717948718,0.0,1.2258852258852257,0.0,0.0,1.1721611721611722,0.0,0.0,1.5323565323565325,0.0,0.0,1.9145299145299144,-0.5665445665445665,0.0,1.656898656898657,0.0,0.0,1.6031746031746033,0.0,0.0,1.5946275946275947,0.0,0.0,1.5164835164835164,0.0,0.0,1.5726495726495726,0.0,0.0,1.5811965811965811,-0.5604395604395604,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movePosX2D
accX,0.0,-0.7264957264957265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5531135531135531,0.0,-0.6788766788766789,-0.6349206349206349,0.0,-0.6251526251526252,0.0,0.0,-0.6849816849816851,0.0,0.0,-0.9072039072039072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5457875457875457,0.53125,0.0,-0.5763125763125763,0.0,0.0,0.0,0.0,0.0,0.0,0.53125,0.0,0.0,0.65625,0.0,0.0,0.875,0.0,-0.5201465201465202,0.96875,0.5763125763125763,-0.7643467643467643,0.9375,0.6214896214896215,-0.5726495726495726,0.84375,0.0,0.0,0.71875,0.0,0.0,0.84375,0.0,-0.5604395604395604,0.8125,0.0,0.0,0.65625,0.0,0.0,0.0,0.6080586080586079,0.0,0.0,0.7557997557997558,-0.6617826617826618,0.0,0.6178266178266179,-0.7814407814407814,0.53125,0.0,-0.5909645909645911,0.53125,0.6581196581196581,-0.5372405372405372,0.5625,1.1123321123321124,0.0,0.625,1.3577533577533578,-0.7203907203907204,0.625,0.8693528693528694,0.0,0.6875,1.0024420024420024,-0.5213675213675214,0.875,1.3443223443223444,-0.6910866910866911,0.90625,1.3663003663003663,-0.6764346764346765,0.875,1.78998778998779,-0.6398046398046398,0.71875,1.2588522588522588,0.0,0.71875,0.0,0.5091575091575091,0.90625,0.9438339438339438,0.0,1.03125,1.7155067155067154,-0.8876678876678876,0.71875,0.7448107448107448,0.0,0.6875,0.9597069597069596,0.0,0.875,1.9743589743589745,0.0,0.875,2.2026862026862033,-0.9047619047619048,0.59375,1.5555555555555556,0.0,0.0,1.2857142857142858,0.0,0.0,1.3357753357753357,0.0,0.0,1.2319902319902318,0.0,0.0,1.2087912087912087,0.0,0.0,1.3601953601953602,-0.5616605616605617,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movePosX2D
accX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5921855921855922,0.0,0.0,-1.0683760683760684,0.0,0.0,-1.2332112332112333,0.0,0.0,-0.8473748473748474,0.0,0.0,-0.7032967032967034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5238095238095238,0.0,0.0,-0.894993894993895,0.0,0.0,-0.6593406593406593,0.53125,0.0,0.0,0.65625,0.0,0.0,0.6875,0.0,0.0,0.65625,0.0,0.0,0.71875,0.0,0.0,0.90625,0.0,0.0,0.90625,0.0,0.0,0.875,0.0,0.0,0.78125,0.0,0.0,0.75,0.5531135531135531,-0.663003663003663,1.125,0.0,0.0,1.03125,0.0,0.0,0.9375,1.7496947496947497,-0.7655677655677655,0.71875,1.746031746031746,-0.9194139194139194,0.0,1.1257631257631258,-0.757020757020757,0.0,1.2893772893772897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7643467643467643,-0.8559218559218559,0.6875,0.9255189255189256,-1.0244200244200243,0.625,0.0,0.0,0.65625,0.0,0.0,0.78125,1.0012210012210012,0.0,0.84375,1.2551892551892552,-0.6544566544566545,0.90625,1.2002442002442002,-0.7960927960927959,0.96875,1.5421245421245422,-0.7142857142857143,0.875,1.1709401709401708,-0.5873015873015873,0.71875,0.7032967032967034,0.0,0.65625,1.7179487179487178,0.0,0.78125,2.6105006105006106,0.0,0.84375,2.087912087912088,-0.6178266178266179,0.75,1.199023199023199,-0.6251526251526252,0.59375,1.5921855921855919,0.0,0.0,1.8180708180708183,0.0,0.0,1.094017094017094,0.0,0.0,1.468864468864469,-0.8351648351648352,0.0,1.7765567765567765,-0.5811965811965812,0.0,1.164835164835165,0.0,0.0,0.8400488400488401,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movePosX2D
accX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6654456654456654,0.0,0.0,-0.8339438339438342,0.0,0.0,-1.0231990231990231,0.0,0.0,-1.120879120879121,0.0,0.0,-1.028083028083028,0.0,0.0,-0.7521367521367521,0.0,0.0,-0.7521367521367521,0.0,0.0,0.0,0.0,0.0,-0.5592185592185592,0.0,0.0,0.0,-0.7557997557997558,0.0,0.0,-0.7838827838827839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.59375,0.0,0.0,0.59375,0.0,0.0,0.53125,0.0,0.0,0.9375,0.0,0.0,0.9375,0.0,0.0,0.875,0.0,0.0,0.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5873015873015873,0.0,1.0427350427350428,-1.1318681318681318,0.65625,1.26007326007326,-0.8998778998778999,0.5625,0.8681318681318682,0.0,0.59375,0.8131868131868132,0.0,0.625,0.6043956043956044,0.0,0.71875,0.6910866910866911,0.0,0.90625,0.0,0.0,0.96875,0.0,0.0,1.0,0.0,0.0,1.21875,0.8437118437118437,-0.5396825396825397,1.25,0.9487179487179488,0.0,1.375,1.31013431013431,-0.9084249084249084,1.34375,3.3650793650793656,-1.5164835164835164,1.21875,3.2991452991452985,-0.818070818070818,1.0,2.6544566544566544,0.0,0.90625,2.9938949938949935,-0.7448107448107448,0.84375,3.1062271062271063,-0.9621489621489622,0.6875,2.175824175824176,0.0,0.0,1.7362637362637363,0.0,0.0,2.1294261294261294,0.0,0.0,1.661782661782662,0.0,0.0,1.3504273504273503,0.0,0.0,1.072039072039072,0.0,0.0,1.264957264957265,0.0,0.0,1.3772893772893773,-0.5653235653235653,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movePosX2D
accX,0.0,0.0,0.0,-0.5409035409035409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.65625,0.0,0.0,0.75,0.7008547008547008,-0.5909645909645911,0.6875,0.8717948717948718,-0.6874236874236874,0.59375,0.6190476190476191,-0.5506715506715507,0.65625,0.6752136752136753,-0.6324786324786325,0.65625,0.7997557997557998,-0.5677655677655677,0.5625,0.5750915750915749,0.0,0.0,0.6019536019536019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5433455433455433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65625,0.0,0.0,0.5625,0.0,0.0,0.5625,0.0,-0.5262515262515263,0.5625,0.0,0.0,0.0,1.1135531135531136,-0.8192918192918193,0.0,0.0,0.0,0.0,0.0,0.0,0.65625,0.8034188034188035,-0.7387057387057387,0.71875,0.7851037851037851,-1.1282051282051282,0.78125,0.0,0.0,0.75,0.0,0.0,1.0,1.975579975579976,-0.9731379731379732,1.03125,2.3369963369963367,-0.8583638583638583,0.90625,1.4297924297924298,0.0,0.84375,1.4395604395604396,0.0,0.9375,2.5824175824175826,-0.6275946275946276,0.96875,2.3492063492063493,-0.5323565323565324,0.78125,1.4285714285714286,0.0,0.6875,1.8144078144078144,0.0,0.71875,2.3724053724053724,-0.6434676434676435,0.71875,2.175824175824176,-0.8485958485958486,0.0,2.148962148962149,0.0,0.0,1.5018315018315018,0.0,0.0,1.2026862026862026,0.0,0.0,1.1489621489621489,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movePosX2D
accX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5225885225885226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.8125,0.0,0.0,0.84375,0.0,0.0,0.71875,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,-0.5433455433455433,0.625,0.6056166056166056,-0.6910866910866911,0.65625,0.5494505494505495,-0.778998778998779,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.8998778998778999,0.0,0.71875,0.8815628815628815,0.0,0.75,0.5091575091575091,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.6971916971916972,0.0,0.0,1.485958485958486,-0.9658119658119658,0.6875,1.1367521367521367,-0.7704517704517705,0.6875,0.0,0.0,0.65625,0.0,0.0,0.75,0.5543345543345544,0.0,0.8125,0.8632478632478633,0.0,0.875,1.1575091575091576,-0.5018315018315018,0.9375,1.290598290598291,-0.7277167277167277,0.875,0.9523809523809524,0.0,0.8125,0.8461538461538461,0.0,0.84375,0.8742368742368742,0.0,0.84375,0.7533577533577533,-0.5274725274725275,0.84375,1.0964590964590966,-0.9768009768009768,0.78125,1.5189255189255189,0.0,0.71875,1.8351648351648349,0.0,0.65625,1.2893772893772897,0.0,0.0,0.8021978021978022,0.0,0.0,0.5470085470085471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,movePosX2D
accX,-1.1697191697191698,0.0,0.0,-0.6996336996336996,-0.5873015873015873,0.0,-0.7692307692307693,0.0,0.0,-0.9304029304029304,-0.5531135531135531,0.0,-0.7045177045177046,-0.7460317460317459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7350427350427351,0.0,0.0,-0.7387057387057387,0.0,0.0,-0.6202686202686203,0.0,0.0,-0.9658119658119658,0.0,0.0,-0.9951159951159952,0.0,0.0,-0.8962148962148963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65625,0.0,0.0,0.78125,0.0,0.0,0.84375,0.0,0.0,0.875,0.6923076923076923,-0.8840048840048841,0.75,0.0,0.0,0.78125,0.0,0.0,1.0625,0.0,0.0,1.0625,0.525030525030525,0.0,0.90625,0.0,0.0,0.65625,0.0,0.0,0.71875,0.0,0.6312576312576312,0.625,0.6019536019536019,0.0,1.3125,1.2185592185592184,-1.1404151404151404,1.15625,0.6715506715506715,-0.7912087912087912,0.84375,0.7973137973137974,0.0,0.65625,1.0024420024420024,-0.6092796092796092,0.0,0.7448107448107448,-0.8937728937728938,0.0,0.7545787545787546,0.0,0.0,1.061050061050061,0.0,0.0,0.8693528693528694,0.0,0.5625,1.1587301587301588,-1.363858363858364,0.65625,1.8363858363858363,-1.4029304029304028,0.5625,2.1709401709401708,-0.8351648351648352,0.0,1.9694749694749696,0.0,0.5625,2.103785103785104,0.0,0.875,2.388278388278388,-0.7435897435897436,0.75,1.6483516483516485,-0.7484737484737485,0.59375,1.1746031746031746,0.0,0.59375,1.7533577533577531,0.0,0.65625,2.242979242979243,0.0,0.53125,1.462759462759463,-0.5335775335775336,0.0,0.7008547008547008,0.0,0.0,1.1391941391941391,0.0,0.0,1.3748473748473748,0.0,0.0,1.31013431013431,0.0,0.0,1.2210012210012209,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movePosX2D
accX,-0.7313797313797313,0.0,0.0,-0.5421245421245421,0.0,0.0,0.0,0.0,0.0,0.0,-0.7753357753357754,0.0,0.0,-0.7081807081807082,0.0,0.0,0.0,0.0,-0.7533577533577533,0.0,0.0,-0.6129426129426129,0.0,0.0,-0.5763125763125763,-0.518925518925519,0.0,-0.6117216117216118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.625,0.0,0.0,0.6875,0.0,-0.5482295482295483,0.65625,0.0,-0.5811965811965812,0.5625,0.0,0.0,0.75,0.0,0.0,0.84375,0.0,0.0,0.875,0.0,0.0,0.875,0.0,0.0,0.78125,0.0,0.0,0.71875,0.0,0.0,0.75,0.0,0.0,0.9375,0.0,-0.5152625152625152,1.09375,0.5311355311355311,-0.7008547008547008,1.03125,1.10989010989011,-0.7081807081807082,0.8125,0.8742368742368742,0.0,0.5625,0.0,0.0,0.71875,0.5543345543345544,0.0,0.84375,0.757020757020757,0.0,0.84375,1.1001221001221002,-0.5091575091575091,0.78125,1.2466422466422469,-0.9108669108669109,0.71875,0.8595848595848596,-0.5897435897435898,0.65625,0.6214896214896215,0.0,0.5625,0.0,0.0,0.65625,0.0,0.0,0.78125,0.8998778998778999,-1.2393162393162394,0.59375,1.3797313797313795,-1.0329670329670328,0.0,1.3284493284493284,0.0,0.0,1.0622710622710625,0.0,0.65625,1.4676434676434675,0.0,0.6875,1.2808302808302807,-0.57997557997558,0.625,0.9768009768009768,0.0,0.625,1.1868131868131868,0.0,0.6875,1.293040293040293,0.0,0.75,1.0781440781440779,-0.6984126984126984,0.71875,1.4664224664224663,-0.5225885225885226,0.625,1.8424908424908424,0.0,0.53125,1.3858363858363858,0.0,0.0,1.4236874236874235,0.0,0.0,1.8205128205128205,0.0,0.0,1.794871794871795,0.0,0.0,1.6312576312576312,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,movePosX2D
