,00_accX,00_accY,00_accZ,00_gyroX,00_gyroY,00_gyroZ,01_accX,01_accY,01_accZ,01_gyroX,01_gyroY,01_gyroZ,02_accX,02_accY,02_accZ,02_gyroX,02_gyroY,02_gyroZ,03_accX,03_accY,03_accZ,03_gyroX,03_gyroY,03_gyroZ,04_accX,04_accY,04_accZ,04_gyroX,04_gyroY,04_gyroZ,05_accX,05_accY,05_accZ,05_gyroX,05_gyroY,05_gyroZ,06_accX,06_accY,06_accZ,06_gyroX,06_gyroY,06_gyroZ,07_accX,07_accY,07_accZ,07_gyroX,07_gyroY,07_gyroZ,08_accX,08_accY,08_accZ,08_gyroX,08_gyroY,08_gyroZ,09_accX,09_accY,09_accZ,09_gyroX,09_gyroY,09_gyroZ,10_accX,10_accY,10_accZ,10_gyroX,10_gyroY,10_gyroZ,11_accX,11_accY,11_accZ,11_gyroX,11_gyroY,11_gyroZ,12_accX,12_accY,12_accZ,12_gyroX,12_gyroY,12_gyroZ,13_accX,13_accY,13_accZ,13_gyroX,13_gyroY,13_gyroZ,14_accX,14_accY,14_accZ,14_gyroX,14_gyroY,14_gyroZ,15_accX,15_accY,15_accZ,15_gyroX,15_gyroY,15_gyroZ,16_accX,16_accY,16_accZ,16_gyroX,16_gyroY,16_gyroZ,17_accX,17_accY,17_accZ,17_gyroX,17_gyroY,17_gyroZ,18_accX,18_accY,18_accZ,18_gyroX,18_gyroY,18_gyroZ,19_accX,19_accY,19_accZ,19_gyroX,19_gyroY,19_gyroZ,20_accX,20_accY,20_accZ,20_gyroX,20_gyroY,20_gyroZ,21_accX,21_accY,21_accZ,21_gyroX,21_gyroY,21_gyroZ,22_accX,22_accY,22_accZ,22_gyroX,22_gyroY,22_gyroZ,23_accX,23_accY,23_accZ,23_gyroX,23_gyroY,23_gyroZ,24_accX,24_accY,24_accZ,24_gyroX,24_gyroY,24_gyroZ,25_accX,25_accY,25_accZ,25_gyroX,25_gyroY,25_gyroZ,26_accX,26_accY,26_accZ,26_gyroX,26_gyroY,26_gyroZ,27_accX,27_accY,27_accZ,27_gyroX,27_gyroY,27_gyroZ,28_accX,28_accY,28_accZ,28_gyroX,28_gyroY,28_gyroZ,29_accX,29_accY,29_accZ,29_gyroX,29_gyroY,29_gyroZ,30_accX,30_accY,30_accZ,30_gyroX,30_gyroY,30_gyroZ,31_accX,31_accY,31_accZ,31_gyroX,31_gyroY,31_gyroZ,32_accX,32_accY,32_accZ,32_gyroX,32_gyroY,32_gyroZ,33_accX,33_accY,33_accZ,33_gyroX,33_gyroY,33_gyroZ,34_accX,34_accY,34_accZ,34_gyroX,34_gyroY,34_gyroZ,35_accX,35_accY,35_accZ,35_gyroX,35_gyroY,35_gyroZ,36_accX,36_accY,36_accZ,36_gyroX,36_gyroY,36_gyroZ,37_accX,37_accY,37_accZ,37_gyroX,37_gyroY,37_gyroZ,38_accX,38_accY,38_accZ,38_gyroX,38_gyroY,38_gyroZ,39_accX,39_accY,39_accZ,39_gyroX,39_gyroY,39_gyroZ,40_accX,40_accY,40_accZ,40_gyroX,40_gyroY,40_gyroZ,41_accX,41_accY,41_accZ,41_gyroX,41_gyroY,41_gyroZ,42_accX,42_accY,42_accZ,42_gyroX,42_gyroY,42_gyroZ,43_accX,43_accY,43_accZ,43_gyroX,43_gyroY,43_gyroZ,44_accX,44_accY,44_accZ,44_gyroX,44_gyroY,44_gyroZ,45_accX,45_accY,45_accZ,45_gyroX,45_gyroY,45_gyroZ,46_accX,46_accY,46_accZ,46_gyroX,46_gyroY,46_gyroZ,47_accX,47_accY,47_accZ,47_gyroX,47_gyroY,47_gyroZ,48_accX,48_accY,48_accZ,48_gyroX,48_gyroY,48_gyroZ,49_accX,49_accY,49_accZ,49_gyroX,49_gyroY,49_gyroZ,50_accX,50_accY,50_accZ,50_gyroX,50_gyroY,50_gyroZ,51_accX,51_accY,51_accZ,51_gyroX,51_gyroY,51_gyroZ,52_accX,52_accY,52_accZ,52_gyroX,52_gyroY,52_gyroZ,53_accX,53_accY,53_accZ,53_gyroX,53_gyroY,53_gyroZ,54_accX,54_accY,54_accZ,54_gyroX,54_gyroY,54_gyroZ,55_accX,55_accY,55_accZ,55_gyroX,55_gyroY,55_gyroZ,56_accX,56_accY,56_accZ,56_gyroX,56_gyroY,56_gyroZ,57_accX,57_accY,57_accZ,57_gyroX,57_gyroY,57_gyroZ,58_accX,58_accY,58_accZ,58_gyroX,58_gyroY,58_gyroZ,59_accX,59_accY,59_accZ,59_gyroX,59_gyroY,59_gyroZ,60_accX,60_accY,60_accZ,60_gyroX,60_gyroY,60_gyroZ,61_accX,61_accY,61_accZ,61_gyroX,61_gyroY,61_gyroZ,62_accX,62_accY,62_accZ,62_gyroX,62_gyroY,62_gyroZ,63_accX,63_accY,63_accZ,63_gyroX,63_gyroY,63_gyroZ,64_accX,64_accY,64_accZ,64_gyroX,64_gyroY,64_gyroZ,65_accX,65_accY,65_accZ,65_gyroX,65_gyroY,65_gyroZ,66_accX,66_accY,66_accZ,66_gyroX,66_gyroY,66_gyroZ,67_accX,67_accY,67_accZ,67_gyroX,67_gyroY,67_gyroZ,68_accX,68_accY,68_accZ,68_gyroX,68_gyroY,68_gyroZ,69_accX,69_accY,69_accZ,69_gyroX,69_gyroY,69_gyroZ,70_accX,70_accY,70_accZ,70_gyroX,70_gyroY,70_gyroZ,71_accX,71_accY,71_accZ,71_gyroX,71_gyroY,71_gyroZ,72_accX,72_accY,72_accZ,72_gyroX,72_gyroY,72_gyroZ,73_accX,73_accY,73_accZ,73_gyroX,73_gyroY,73_gyroZ,74_accX,74_accY,74_accZ,74_gyroX,74_gyroY,74_gyroZ,75_accX,75_accY,75_accZ,75_gyroX,75_gyroY,75_gyroZ,76_accX,76_accY,76_accZ,76_gyroX,76_gyroY,76_gyroZ,77_accX,77_accY,77_accZ,77_gyroX,77_gyroY,77_gyroZ,78_accX,78_accY,78_accZ,78_gyroX,78_gyroY,78_gyroZ,79_accX,79_accY,79_accZ,79_gyroX,79_gyroY,79_gyroZ,category
accX,1.225,0.0,-3.8280000000000003,-0.6679999999999999,0.0,0.0,1.75,0.0,-2.819,-0.985,0.0,0.0,1.4509999999999998,0.0,-1.883,-0.9620000000000001,0.0,0.0,1.619,0.0,-1.5530000000000002,-0.8,0.0,0.0,1.288,0.0,-1.114,-0.736,0.0,0.0,1.091,0.0,-0.8490000000000001,-0.649,0.0,0.0,0.787,0.0,0.0,-0.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8340000000000001,0.0,0.0,0.0,0.0,0.0,-1.246,0.0,0.0,0.0,0.0,0.0,-1.349,0.0,0.0,0.56,0.0,0.0,-1.32,0.0,0.535,0.6729999999999999,0.0,0.0,-1.411,0.0,1.028,0.624,0.0,-1.263,-3.279,0.628,0.768,0.955,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rotateLeft
accX,1.6480000000000001,0.0,-2.741,-0.8690000000000001,0.0,0.0,1.374,0.606,-2.069,-0.93,0.0,0.0,1.435,0.0,-1.501,-0.799,0.0,0.0,2.3080000000000003,0.0,-1.3659999999999999,-0.84,0.0,0.0,1.646,-0.6659999999999999,-1.584,-0.915,0.0,0.0,1.143,-0.772,-1.24,-0.9159999999999999,0.0,0.0,0.877,-0.627,0.0,-0.758,0.0,0.0,0.0,-1.038,0.508,0.0,0.527,0.0,0.0,-1.8430000000000002,0.7040000000000001,0.0,0.677,0.0,0.0,-2.386,0.73,0.0,0.779,0.0,-0.841,-1.91,1.619,0.514,0.618,0.0,-1.278,-2.947,1.493,0.7120000000000001,0.684,0.0,-2.416,-1.459,2.112,0.912,0.551,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rotateLeft
accX,0.7909999999999999,0.0,-3.4389999999999996,-0.816,0.0,0.0,0.0,1.445,-2.7239999999999998,-0.858,0.0,0.0,0.0,0.97,-2.312,-0.535,0.0,0.0,1.179,0.0,-2.017,-0.5760000000000001,-0.515,0.501,0.7290000000000001,-0.563,-1.9809999999999999,-0.62,0.0,0.506,0.9129999999999999,-0.8740000000000001,-1.6380000000000001,-0.5539999999999999,0.0,0.0,1.98,-0.977,-0.804,0.0,0.504,0.0,1.834,-1.625,0.0,0.0,0.0,0.0,0.856,-2.042,0.0,0.0,0.578,0.0,0.0,-2.385,0.0,0.0,0.693,0.0,-0.733,-1.9580000000000002,0.8190000000000001,0.0,0.755,0.0,-1.369,-1.3030000000000002,0.9129999999999999,0.937,0.578,0.0,-2.779,-1.724,1.55,0.8220000000000001,0.654,0.0,-3.759,-1.538,0.925,0.818,0.706,0.0,-3.9330000000000003,-1.212,1.643,0.7440000000000001,0.662,0.0,-4.621,-0.938,2.0,0.6890000000000001,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rotateLeft
accX,1.002,0.0,-1.482,-1.288,0.0,0.0,0.841,0.0,-1.386,-1.127,0.0,0.0,1.2930000000000001,0.0,-1.466,-0.7959999999999999,0.0,0.0,1.9040000000000001,0.0,-1.63,-0.653,0.0,0.0,2.195,-0.9420000000000001,-1.43,-0.748,0.0,0.0,1.6869999999999998,-0.9440000000000001,-1.445,-0.657,0.0,0.0,0.75,-0.72,-0.552,0.0,0.0,0.0,0.0,-1.521,0.0,0.0,0.0,0.0,0.0,-1.92,0.0,0.0,0.725,0.0,1.031,-0.8540000000000001,0.0,0.0,0.677,0.0,-1.351,-0.6729999999999999,1.7,1.122,0.0,0.0,-2.083,-2.2680000000000002,1.092,1.228,0.5529999999999999,0.0,-2.533,-3.105,0.0,0.986,0.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rotateLeft
accX,2.059,0.0,-2.549,-0.988,0.0,0.0,1.861,1.1159999999999999,-2.735,-1.183,0.0,0.0,1.594,0.821,-2.485,-0.9640000000000001,0.0,0.0,1.246,0.0,-2.081,-0.831,0.0,0.0,1.0190000000000001,0.0,-1.6,-0.8270000000000001,0.0,0.0,0.763,-0.8859999999999999,-1.1420000000000001,-0.82,0.0,0.0,0.0,-1.1,0.0,-0.64,0.515,0.0,0.0,-2.0669999999999997,0.0,0.0,0.645,0.0,0.0,-2.511,0.0,0.0,0.8,0.0,-0.535,-2.043,0.6940000000000001,0.0,0.61,0.0,-1.286,-2.727,0.857,0.613,0.631,0.0,-2.5789999999999997,-2.761,0.527,0.6809999999999999,0.927,0.0,-2.225,-2.5540000000000003,1.46,0.659,0.8420000000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rotateLeft
accX,0.0,0.0,-2.688,0.0,0.0,0.602,0.8440000000000001,0.0,-3.2539999999999996,0.0,0.0,0.5770000000000001,1.3980000000000001,0.0,-3.415,-0.619,0.0,0.523,1.984,0.0,-3.326,-0.8009999999999999,0.0,0.0,2.167,0.0,-3.1210000000000004,-0.7859999999999999,0.0,0.0,1.845,0.0,-2.359,-0.642,0.0,0.0,1.7269999999999999,0.0,-1.902,0.0,0.0,0.0,2.0140000000000002,-0.627,-1.2329999999999999,0.0,0.0,0.0,1.895,-1.054,-0.826,0.0,0.0,0.0,1.3880000000000001,-1.7080000000000002,-0.508,0.0,0.585,0.0,0.899,-1.175,0.0,0.0,0.679,0.0,0.0,-0.588,0.0,1.0979999999999999,0.0,0.5429999999999999,0.0,-2.2680000000000002,1.232,1.005,0.0,0.0,-0.9640000000000001,-2.27,0.909,0.5710000000000001,0.0,0.0,-2.326,-1.527,0.536,0.598,0.0,0.0,-4.474,-1.709,1.39,0.696,0.506,0.0,-4.975,-1.6280000000000001,1.75,0.6729999999999999,0.713,0.0,-4.5,-2.026,1.213,0.5870000000000001,0.515,0.0,-4.526,-1.005,1.868,1.041,0.0,0.815,-6.938,-1.494,1.5190000000000001,1.26,0.0,1.061,-6.3229999999999995,-1.729,1.281,1.348,0.0,1.409,-4.976,-1.959,0.0,0.995,0.0,1.516,-3.947,0.504,0.0,0.638,-0.972,1.439,-6.813,0.0,-0.898,0.8059999999999999,-1.555,1.5630000000000002,-6.148,0.0,-1.0979999999999999,0.893,-1.226,1.979,-5.2170000000000005,0.8390000000000001,-2.181,0.72,-1.011,2.351,-1.75,1.629,-3.0580000000000003,0.531,-0.84,2.522,-2.102,-0.601,-5.11,0.858,-1.494,2.596,-1.5730000000000002,0.0,-6.145,0.0,-1.423,2.657,-1.272,-0.8740000000000001,-6.669,0.0,-1.056,2.74,0.0,-1.084,-6.016,0.0,0.0,2.927,2.971,-1.754,-4.8469999999999995,0.0,0.0,3.083,4.508,-3.1860000000000004,-4.977,-0.6629999999999999,0.0,2.897,3.465,-3.8280000000000003,-5.24,-0.8490000000000001,0.0,2.633,4.584,-4.468,-4.4719999999999995,-1.123,0.0,2.5180000000000002,4.631,-6.684,-3.429,-1.5319999999999998,0.792,2.092,5.171,-7.254,-2.454,-2.4330000000000003,1.403,1.3619999999999999,6.7620000000000005,-7.347,0.0,-2.839,1.641,0.77,6.537999999999999,-6.1370000000000005,1.757,-2.51,1.212,0.0,4.737,-7.553,1.902,-2.008,0.966,0.0,2.697,-6.077999999999999,2.2640000000000002,-1.703,0.96,-0.624,0.593,-5.676,2.187,-1.445,1.171,-0.8809999999999999,0.0,-5.307,2.0669999999999997,-1.315,1.651,-1.3780000000000001,0.0,-5.07,1.864,-1.508,1.421,-1.395,-0.762,-3.3080000000000003,2.057,-1.114,1.137,-1.517,-1.723,-3.2319999999999998,1.9,-0.7909999999999999,1.011,-1.565,-1.89,-2.401,1.429,-0.537,0.955,-1.571,-1.2409999999999999,-3.324,0.0,-0.557,0.725,-1.7480000000000002,-1.5719999999999998,-2.8160000000000003,0.0,-0.902,0.0,-1.8359999999999999,-2.609,-1.423,0.0,-0.892,0.0,-1.758,-3.633,0.0,0.61,-0.649,0.0,-1.42,-3.7960000000000003,0.0,0.0,0.0,0.51,-0.9790000000000001,-3.6639999999999997,0.0,0.0,0.0,0.87,-0.564,-2.363,-0.629,0.0,0.0,0.992,0.0,-1.021,-1.07,0.0,0.0,0.561,0.0,0.0,-0.91,0.5529999999999999,0.0,0.0,0.0,0.0,-2.042,-0.774,0.0,0.0,0.0,1.973,-2.79,-1.933,0.0,0.643,-0.503,3.076,-3.32,-1.18,0.0,0.907,-0.742,4.447,-2.782,-0.511,0.0,0.736,-1.155,3.4760000000000004,-2.585,0.0,0.0,0.693,-1.453,2.767,-1.974,-0.585,0.581,0.9420000000000001,-1.38,1.9180000000000001,-2.569,-1.861,0.825,1.6019999999999999,-1.251,1.892,-3.134,-1.9680000000000002,0.8440000000000001,2.089,-1.453,2.066,-2.8289999999999997,-1.216,0.765,1.743,-1.8769999999999998,0.0,-1.8980000000000001,-1.392,0.0,0.86,-2.271,-4.071000000000001,-0.687,-1.082,0.0,0.616,-2.247,-7.017,0.698,-0.586,0.0,1.057,-1.452,-6.529,1.317,0.0,0.0,1.1420000000000001,-0.902,-6.15,0.0,0.0,0.0,0.927,-0.522,-5.222,0.0,0.0,0.0,0.622,0.0,-4.531000000000001,0.0,0.0,0.0,0.0,0.0,-3.43,0.0,0.0,0.0,0.0,0.0,-3.603,0.0,0.0,0.0,0.0,0.0,-3.13,-1.83,-1.177,0.826,0.0,0.0,-1.5319999999999998,-2.028,-1.4769999999999999,0.591,0.0,0.0,0.0,-2.144,-1.544,0.0,0.0,0.0,0.0,-1.578,-0.982,0.0,0.0,0.0,0.0,-0.515,0.0,0.0,0.0,0.0,,,,,,,rotateLeft
accX,2.008,0.0,-1.3330000000000002,-0.715,0.0,0.0,2.077,-0.6920000000000001,-1.393,-0.845,0.0,0.0,1.8880000000000001,-0.971,-0.725,-0.795,0.0,0.0,1.859,-1.818,0.0,-0.883,0.0,0.0,1.7919999999999998,-1.42,0.0,-0.875,0.0,0.0,1.2819999999999998,-1.611,0.525,-0.612,0.0,0.0,0.595,-2.356,0.0,0.0,0.867,0.0,0.522,-2.66,0.0,0.0,1.069,0.0,0.0,-3.4930000000000003,1.08,0.0,0.716,0.0,0.0,-2.928,1.02,0.0,0.546,0.0,-1.6130000000000002,-2.2359999999999998,0.769,1.037,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rotateLeft
accX,1.615,0.0,-2.44,-1.266,0.0,0.0,0.8190000000000001,0.0,-1.425,-1.3159999999999998,0.0,0.0,0.0,0.0,-0.518,-1.1159999999999999,0.0,0.0,0.0,-0.9209999999999999,0.0,-0.9570000000000001,0.0,0.0,0.8,-1.6469999999999998,0.0,-0.877,0.0,0.0,0.0,-1.98,0.0,-0.728,0.528,0.0,0.0,-2.27,0.0,-0.552,0.568,0.0,-0.7390000000000001,-2.221,0.605,0.0,0.645,0.0,-1.4340000000000002,-2.387,1.014,0.0,0.608,0.0,-2.313,-2.64,0.955,0.0,0.8109999999999999,0.0,-2.986,-3.386,1.071,0.633,1.022,0.0,-2.8760000000000003,-3.345,1.4369999999999998,0.945,0.6759999999999999,0.0,-3.748,-3.3789999999999996,1.96,1.047,0.0,0.588,-6.574,-2.388,1.0590000000000002,1.746,0.0,0.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rotateLeft
accX,1.053,-0.8590000000000001,-0.7,-0.912,0.0,0.0,0.569,0.0,0.0,-0.9940000000000001,0.0,0.0,0.851,0.0,0.0,-0.8859999999999999,0.0,0.0,1.219,-0.779,0.0,-0.677,0.0,0.0,0.736,-1.325,0.0,-0.524,0.0,0.0,0.7170000000000001,-1.6769999999999998,0.0,0.0,0.0,0.0,0.789,-1.579,0.0,0.0,0.72,0.0,0.0,-2.1069999999999998,0.639,0.0,0.7,0.0,-0.639,-2.0540000000000003,0.894,0.0,0.593,0.0,-1.319,-2.115,0.507,0.579,0.657,0.0,-2.775,-1.531,1.4780000000000002,1.274,0.74,0.0,-4.656000000000001,-2.252,2.113,1.6869999999999998,0.9229999999999999,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rotateLeft
accX,2.952,0.0,-2.38,-0.6859999999999999,0.0,0.5760000000000001,3.675,0.0,-1.996,-1.082,0.0,0.0,3.0039999999999996,0.0,-1.0490000000000002,-1.147,0.0,0.0,2.888,0.0,-0.789,-1.081,0.0,0.0,3.261,0.0,-0.519,-0.852,0.0,0.0,2.5660000000000003,-1.193,0.0,-0.7609999999999999,0.0,0.0,1.534,-1.156,0.0,0.0,0.579,0.0,0.8,-1.569,0.0,0.0,0.836,0.0,0.0,-1.307,0.0,0.679,0.635,0.0,-1.6269999999999998,-1.8840000000000001,1.829,1.247,0.888,0.5579999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rotateLeft
accX,1.594,-1.047,-2.411,0.0,0.0,0.532,2.275,-0.8540000000000001,-2.569,0.0,0.0,0.0,1.881,-0.58,-2.583,-0.54,0.0,0.0,1.979,0.0,-2.767,-0.929,0.0,0.0,1.494,0.0,-2.199,-0.977,0.0,0.0,0.7959999999999999,0.0,-1.261,-0.6970000000000001,0.0,0.0,0.0,0.0,-1.041,0.0,0.0,0.0,0.0,-1.264,-0.763,0.0,0.7509999999999999,0.0,0.0,-1.714,0.0,0.0,0.9009999999999999,0.0,0.0,-2.191,0.0,0.0,0.579,0.0,-1.217,-1.76,0.8440000000000001,1.0390000000000001,0.0,0.0,-2.859,-2.718,2.075,1.1440000000000001,0.9179999999999999,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rotateLeft
