timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ, button
1, 0.9267399267399268, -0.9658119658119658, 0.8449328449328449, -0.21875, 0.5625, -0.25, 0.0
2, 0.4554334554334554, -0.4590964590964591, 0.884004884004884, -0.03125, 0.59375, -0.28125, 0.0
3, -0.08547008547008547, -0.9926739926739927, 0.796092796092796, 0.15625, 0.78125, -0.28125, 0.0
4, -0.6068376068376068, -0.9926739926739927, 1.1318681318681318, 0.125, 1.0, -0.25, 0.0
5, -0.014652014652014652, -0.9035409035409036, 1.9194139194139195, 0.21875, 1.09375, -0.34375, 0.0
6, -1.061050061050061, -0.27350427350427353, 2.2405372405372406, 0.375, 0.625, -0.625, 0.0
7, -3.1184371184371185, 0.7008547008547008, 2.415140415140415, 0.40625, 0.3125, -0.59375, 1.0
8, -4.985347985347985, 1.9792429792429793, 2.7081807081807083, 0.4375, 0.34375, -0.40625, 1.0
9, -5.3931623931623935, 2.4236874236874235, 3.3565323565323566, 1.0625, 0.34375, -0.28125, 1.0
10, -7.344322344322344, 2.225885225885226, 1.1831501831501832, 1.40625, 0.28125, 0.25, 1.0
11, -8.164835164835164, 1.4432234432234432, -1.774114774114774, 1.125, 0.1875, 0.65625, 1.0
12, -7.592185592185592, 2.247863247863248, -2.2967032967032965, 0.5625, -0.40625, 0.84375, 1.0
13, -8.853479853479854, 3.4774114774114775, -3.021978021978022, 0.40625, -1.25, 1.21875, 1.0
14, -9.49084249084249, 3.6996336996337, -5.2515262515262515, 0.96875, -1.3125, 2.125, 1.0
15, -8.488400488400488, 2.583638583638584, -7.724053724053724, 1.21875, -1.0625, 2.5625, 1.0
16, -6.813186813186813, 1.2844932844932846, -9.968253968253968, 0.78125, -0.90625, 2.84375, 1.0
17, -4.528693528693529, 0.7509157509157509, -10.936507936507937, 0.0625, -1.09375, 3.0, 1.0
18, -2.976800976800977, 1.0427350427350428, -11.598290598290598, -0.28125, -1.40625, 3.1875, 1.0
19, -2.0146520146520146, -0.27594627594627597, -12.93894993894994, -0.5625, -1.1875, 3.34375, 1.0
20, -0.315018315018315, -1.9304029304029304, -13.941391941391942, -0.9375, -0.625, 3.4375, 1.0
21, 3.4249084249084247, -4.384615384615385, -14.332112332112333, -1.59375, -0.53125, 3.3125, 1.0
22, 6.345543345543345, -6.188034188034188, -14.19047619047619, -2.34375, -0.96875, 3.0, 1.0
23, 6.283272283272283, -7.15995115995116, -14.062271062271062, -2.6875, -0.96875, 2.71875, 1.0
24, 5.673992673992674, -8.156288156288156, -13.388278388278389, -2.78125, -0.25, 2.53125, 1.0
25, 6.77045177045177, -10.133089133089133, -11.597069597069597, -2.90625, 0.5, 2.34375, 1.0
26, 9.733821733821733, -13.946275946275946, -7.255189255189255, -3.5625, 1.34375, 1.625, 1.0
27, 9.336996336996338, -14.378510378510379, -4.214896214896215, -3.75, 1.6875, 1.03125, 1.0
