timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ, button
657, 0.03418803418803419, -0.13675213675213677, -0.05860805860805861, 0.0, 0.0, 0.0, 0.0
658, 0.047619047619047616, -0.1221001221001221, -0.08424908424908426, 0.0, 0.0, 0.0, 0.0
659, 0.03907203907203907, -0.13553113553113552, -0.09157509157509157, 0.0, 0.0, 0.0, 0.0
1, 0.015873015873015872, -0.1794871794871795, -0.21245421245421245, 0.03125, 0.0, 0.0, 0.0
2, 0.03296703296703297, -0.12942612942612944, -0.054945054945054944, 0.03125, 0.0, 0.0, 0.0
3, 0.031746031746031744, -0.1514041514041514, -0.003663003663003663, 0.0625, -0.03125, 0.0, 0.0
4, -0.017094017094017096, -0.2442002442002442, -0.1330891330891331, 0.125, -0.03125, 0.0, 0.0
5, 0.1575091575091575, -0.6788766788766789, -0.37606837606837606, 0.0625, -0.21875, 0.0, 0.0
6, -0.4981684981684982, 0.0, -0.36996336996337, 0.0625, -0.15625, -0.03125, 0.0
7, -0.2490842490842491, 0.3663003663003663, -0.6910866910866911, 0.0, -0.03125, 0.40625, 0.0
8, -0.24786324786324787, 0.2796092796092796, -1.3992673992673992, 0.0625, 0.15625, 0.6875, 0.0
9, 0.46886446886446886, -0.11965811965811966, -1.3785103785103785, 0.0625, 0.21875, 0.71875, 0.0
10, 0.5567765567765568, -1.4981684981684982, -2.2161172161172162, 0.03125, 0.15625, 0.90625, 0.0
11, 0.7875457875457875, -0.8534798534798534, -2.5982905982905984, 0.0, 0.1875, 0.75, 0.0
12, 1.2197802197802199, -0.8608058608058609, -2.2698412698412698, 0.03125, 0.34375, 0.65625, 0.0
13, 0.5152625152625152, -0.7264957264957265, -1.6153846153846154, 0.375, 0.9375, 0.6875, 0.0
14, 0.7997557997557998, -0.724053724053724, -1.5665445665445665, 0.875, 1.78125, 0.59375, 0.0
15, 4.31990231990232, -3.6373626373626373, -1.8864468864468864, 0.53125, 1.0, 0.3125, 0.0
16, 3.2356532356532357, -3.1123321123321124, -1.028083028083028, 0.40625, 0.4375, 0.0, 0.0
17, 2.340659340659341, -2.755799755799756, -0.8827838827838828, 0.6875, 0.46875, -0.4375, 0.0
18, 1.822954822954823, -1.9194139194139195, -0.938949938949939, 1.25, 0.65625, -1.03125, 0.0
19, 1.21001221001221, -1.7753357753357752, -0.6996336996336996, 1.34375, 0.6875, -1.28125, 0.0
20, 0.8241758241758241, -0.8815628815628815, 0.015873015873015872, 1.3125, 0.4375, -1.34375, 0.0
21, -0.1623931623931624, 0.4078144078144078, 0.16361416361416362, 1.53125, 0.3125, -1.5, 0.0
22, -0.8815628815628815, 0.57997557997558, 0.5323565323565324, 1.9375, 0.40625, -1.625, 0.0
23, -1.144078144078144, 0.0463980463980464, 0.702075702075702, 2.125, 0.4375, -1.28125, 0.0
24, -0.5067155067155067, -0.2271062271062271, 0.5787545787545788, 1.9375, 0.46875, -0.65625, 0.0
25, 0.5714285714285714, 0.9719169719169719, 0.7680097680097681, 1.96875, 0.5, -0.375, 0.0
26, 0.9413919413919414, 2.191697191697192, 0.7423687423687424, 2.4375, 0.3125, -0.625, 0.0
