,00_accX,00_accY,00_gyroZ,01_accX,01_accY,01_gyroZ,02_accX,02_accY,02_gyroZ,03_accX,03_accY,03_gyroZ,04_accX,04_accY,04_gyroZ,05_accX,05_accY,05_gyroZ,06_accX,06_accY,06_gyroZ,07_accX,07_accY,07_gyroZ,08_accX,08_accY,08_gyroZ,09_accX,09_accY,09_gyroZ,10_accX,10_accY,10_gyroZ,11_accX,11_accY,11_gyroZ,12_accX,12_accY,12_gyroZ,13_accX,13_accY,13_gyroZ,14_accX,14_accY,14_gyroZ,15_accX,15_accY,15_gyroZ,16_accX,16_accY,16_gyroZ,17_accX,17_accY,17_gyroZ,18_accX,18_accY,18_gyroZ,19_accX,19_accY,19_gyroZ,20_accX,20_accY,20_gyroZ,21_accX,21_accY,21_gyroZ,22_accX,22_accY,22_gyroZ,23_accX,23_accY,23_gyroZ,24_accX,24_accY,24_gyroZ,25_accX,25_accY,25_gyroZ,26_accX,26_accY,26_gyroZ,27_accX,27_accY,27_gyroZ,28_accX,28_accY,28_gyroZ,29_accX,29_accY,29_gyroZ,30_accX,30_accY,30_gyroZ,31_accX,31_accY,31_gyroZ,32_accX,32_accY,32_gyroZ,33_accX,33_accY,33_gyroZ,34_accX,34_accY,34_gyroZ,35_accX,35_accY,35_gyroZ,36_accX,36_accY,36_gyroZ,37_accX,37_accY,37_gyroZ,38_accX,38_accY,38_gyroZ,39_accX,39_accY,39_gyroZ,40_accX,40_accY,40_gyroZ,41_accX,41_accY,41_gyroZ,42_accX,42_accY,42_gyroZ,43_accX,43_accY,43_gyroZ,44_accX,44_accY,44_gyroZ,45_accX,45_accY,45_gyroZ,46_accX,46_accY,46_gyroZ,47_accX,47_accY,47_gyroZ,48_accX,48_accY,48_gyroZ,49_accX,49_accY,49_gyroZ,50_accX,50_accY,50_gyroZ,51_accX,51_accY,51_gyroZ,52_accX,52_accY,52_gyroZ,53_accX,53_accY,53_gyroZ,54_accX,54_accY,54_gyroZ,55_accX,55_accY,55_gyroZ,56_accX,56_accY,56_gyroZ,57_accX,57_accY,57_gyroZ,58_accX,58_accY,58_gyroZ,59_accX,59_accY,59_gyroZ,60_accX,60_accY,60_gyroZ,61_accX,61_accY,61_gyroZ,62_accX,62_accY,62_gyroZ,63_accX,63_accY,63_gyroZ,64_accX,64_accY,64_gyroZ,65_accX,65_accY,65_gyroZ,category
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6043956043956044,0.0,0.0,0.7032967032967034,0.0,0.0,0.8144078144078144,0.0,0.0,0.0,0.0,0.0,0.8205128205128205,0.0,0.0,1.376068376068376,0.0,0.0,1.0879120879120878,-0.7057387057387058,0.0,1.3894993894993894,-0.5897435897435898,0.0,1.4126984126984128,-0.5152625152625152,0.0,1.565323565323565,0.0,0.0,1.4603174603174602,-0.7411477411477412,0.0,1.21001221001221,-0.9206349206349206,0.0,1.0476190476190477,-0.6654456654456654,-0.5625,0.6752136752136753,0.0,-0.59375,0.0,0.0,-0.625,0.0,0.0,-0.71875,0.0,0.0,-0.84375,0.0,-0.6434676434676435,-0.8125,0.0,-0.7716727716727717,-0.8125,-0.5103785103785103,0.0,-0.8125,-0.6251526251526252,0.0,-0.8125,0.0,-1.2075702075702075,-0.875,0.0,-1.1978021978021978,-0.96875,-0.8656898656898657,-0.9743589743589745,-1.03125,-1.0390720390720392,-0.9963369963369964,-1.03125,-1.0903540903540905,-0.8095238095238095,-1.09375,-1.9084249084249083,-0.7704517704517705,-1.15625,-2.173382173382173,-1.115995115995116,-1.125,-2.3394383394383396,-0.8547008547008547,-1.125,-2.9743589743589745,0.0,-1.0625,-2.743589743589744,0.0,-0.90625,-2.3076923076923075,0.0,-0.78125,-2.9706959706959712,0.0,-0.6875,-2.5702075702075704,0.0,-0.625,-1.8962148962148961,0.0,-0.5625,-1.1575091575091576,0.0,0.0,-1.297924297924298,0.0,0.0,-2.128205128205128,-1.0463980463980465,0.0,-2.52014652014652,0.0,0.0,-2.774114774114774,0.0,0.0,-2.3882783882783882,0.0,0.0,-2.062271062271062,0.0,0.0,-1.7228327228327232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,moveNegX2D
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6837606837606838,0.0,1.0488400488400489,-0.73992673992674,0.0,0.9914529914529916,-0.5506715506715507,0.0,0.7191697191697192,-0.5177045177045178,0.0,0.9816849816849816,-0.5628815628815629,0.0,1.1916971916971917,-0.927960927960928,0.0,1.2466422466422469,-0.9877899877899878,0.0,0.8229548229548229,-0.6056166056166056,0.0,0.0,0.0,-0.59375,0.0,0.0,-0.625,0.0,-0.6373626373626373,-0.6875,0.0,-0.6251526251526252,-0.78125,0.0,-0.5335775335775336,-0.8125,0.0,0.0,-0.90625,0.0,0.0,-0.8125,0.0,-0.8327228327228328,-0.8125,0.0,-0.7619047619047619,-0.84375,-0.9194139194139194,-0.5067155067155067,-0.96875,-0.9719169719169721,-0.536019536019536,-0.9375,-1.028083028083028,-0.927960927960928,-1.15625,0.0,-1.188034188034188,-1.15625,0.0,-1.2063492063492065,-1.15625,-1.6617826617826619,0.0,-1.1875,-2.9621489621489623,0.0,-1.21875,-2.737484737484737,-0.6642246642246642,-1.1875,-2.9975579975579976,-0.5152625152625152,-1.125,-2.9145299145299144,0.0,-0.9375,-3.007326007326008,0.0,-0.8125,-3.0769230769230766,0.0,-0.65625,-3.514041514041514,0.0,-0.5625,-2.8107448107448105,0.0,0.0,-2.2967032967032965,-0.5543345543345544,0.0,-1.9267399267399268,0.0,0.0,-1.7057387057387057,0.0,0.0,-2.1172161172161172,0.0,0.0,-2.4932844932844933,0.0,0.0,-2.995115995115996,0.0,0.0,-3.091575091575092,0.0,0.0,-2.800976800976801,0.0,0.0,-2.147741147741148,0.0,0.0,-1.9609279609279608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,moveNegX2D
2,1.188034188034188,0.0,0.0,1.0879120879120878,-1.103785103785104,0.0,1.3076923076923077,-0.6581196581196581,0.0,1.3308913308913308,0.0,0.0,1.1135531135531136,-0.6495726495726496,0.0,0.9743589743589745,-0.9926739926739928,0.0,0.7838827838827839,0.0,0.0,0.0,0.0,0.0,0.5750915750915749,0.0,0.0,0.9938949938949939,-0.7802197802197802,0.0,1.2344322344322345,-1.177045177045177,-0.59375,0.7692307692307693,-1.164835164835165,-0.71875,0.0,-0.5323565323565324,-0.78125,0.0,0.0,-0.8125,-0.8107448107448108,-0.5128205128205128,-0.8125,-0.5995115995115995,-0.9584859584859584,-0.875,0.0,-1.017094017094017,-0.9375,-0.8693528693528694,-0.6336996336996337,-0.96875,-0.8241758241758241,-0.8522588522588522,-1.0,-1.5274725274725274,-0.6129426129426129,-1.0,-1.7472527472527473,0.0,-0.9375,-1.5262515262515262,-0.6862026862026862,-0.90625,-1.9633699633699635,-0.8717948717948718,-0.96875,-1.7252747252747254,-0.8632478632478633,-1.0625,-0.9731379731379732,-0.6434676434676435,-1.0,-1.2210012210012209,0.0,-1.03125,-1.825396825396825,0.0,-1.0,-1.7118437118437118,-0.6764346764346765,-0.96875,-2.15018315018315,-0.8998778998778999,-1.0,-3.5164835164835164,0.0,-0.96875,-3.9365079365079363,0.0,-0.75,-3.2612942612942613,0.0,-0.59375,-2.9206349206349205,0.0,0.0,-2.2783882783882783,0.0,0.0,-2.52014652014652,0.0,0.0,-3.335775335775337,0.0,0.0,-2.9902319902319903,0.0,0.0,-2.595848595848596,0.0,0.0,-2.835164835164836,0.0,0.0,-2.515262515262515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,moveNegX2D
3,0.0,0.0,0.0,0.7606837606837606,-0.7557997557997558,0.0,0.7667887667887668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5665445665445665,-0.53125,1.0390720390720392,-0.9340659340659341,-0.5625,0.5482295482295483,-0.7387057387057387,-0.71875,-0.5372405372405372,0.0,-0.71875,-0.5091575091575091,0.0,-0.75,0.0,0.0,-0.71875,0.0,0.0,-0.75,0.0,0.0,-0.8125,0.0,-0.6178266178266179,-0.875,0.0,-0.7863247863247863,-0.90625,-1.1623931623931625,0.0,-0.875,-1.3540903540903542,0.0,-0.875,-1.2002442002442002,0.0,-0.8125,0.0,-0.6275946275946276,-0.78125,0.0,-0.5299145299145299,-0.78125,0.0,-0.5225885225885226,-0.84375,-1.199023199023199,-1.0390720390720392,-1.0625,-2.148962148962149,-0.8852258852258852,-1.03125,-1.4444444444444444,-0.9108669108669109,-1.0,-1.120879120879121,-0.6837606837606838,-1.0,-2.0329670329670333,0.0,-1.0,-2.8376068376068377,0.0,-0.9375,-2.7045177045177047,0.0,-0.84375,-3.336996336996337,0.5409035409035409,-0.75,-2.894993894993896,0.0,-0.65625,-2.7887667887667886,0.5103785103785103,-0.65625,-4.0366300366300365,1.05006105006105,-0.625,-3.78021978021978,0.0,0.0,-3.56043956043956,0.0,0.0,-2.9853479853479854,0.0,0.0,-2.688644688644689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,moveNegX2D
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5103785103785103,0.0,0.0,0.0,-0.5323565323565324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6227106227106227,0.0,0.0,0.5470085470085471,0.0,0.0,0.0,-0.5677655677655677,-0.5625,0.0,-0.8669108669108669,-0.6875,0.0,-0.6129426129426129,-0.8125,-0.5702075702075702,0.0,-0.8125,-0.9987789987789988,0.0,-0.875,-1.15995115995116,0.0,-0.875,-1.3577533577533578,0.0,-0.8125,-0.5970695970695971,0.0,-0.8125,0.0,-0.7081807081807082,-0.875,0.0,0.0,-0.9375,-1.1684981684981686,0.0,-1.09375,-1.7411477411477412,0.0,-1.03125,-1.619047619047619,0.0,-0.9375,-1.6422466422466422,0.0,-0.9375,-1.4517704517704515,-0.6410256410256411,-0.9375,-1.3711843711843712,-0.7350427350427351,-0.96875,-1.7692307692307692,-0.5970695970695971,-0.84375,-1.6605616605616609,-0.7704517704517705,-0.8125,-1.5030525030525033,-0.8046398046398047,-0.875,-2.5689865689865687,0.0,-0.84375,-3.5213675213675213,0.0,-0.8125,-3.5665445665445668,0.5335775335775336,-0.59375,-3.17948717948718,0.6678876678876678,0.0,-3.3492063492063493,0.6410256410256411,0.0,-3.0549450549450547,0.0,0.0,-2.4395604395604398,0.0,0.0,-2.467643467643468,0.0,0.0,-2.7765567765567765,0.0,0.0,-2.501831501831502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,moveNegX2D
5,1.5128205128205128,-0.5811965811965812,0.0,1.2637362637362637,0.0,0.0,0.8876678876678876,0.0,0.0,1.0036630036630036,-0.8827838827838828,0.0,0.9682539682539684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5396825396825397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.53125,0.0,0.0,-0.5625,0.0,0.0,-0.59375,0.0,0.0,-0.625,0.0,0.0,-0.65625,0.0,-0.8424908424908425,-0.65625,-0.7667887667887668,0.0,-0.71875,-0.5042735042735043,0.0,-0.75,0.0,0.0,-0.78125,-1.0146520146520146,0.0,-0.75,-2.5128205128205128,0.7741147741147741,-0.8125,-2.1086691086691087,0.6202686202686203,-0.8125,-0.8278388278388278,0.0,-0.6875,-0.5848595848595849,0.0,-0.5625,0.0,0.0,0.0,0.0,-0.8595848595848596,0.0,0.0,-2.025641025641025,-0.65625,-2.4383394383394386,-1.0634920634920637,-1.09375,-2.4713064713064714,-0.8644688644688645,-1.0625,-2.0659340659340657,-0.9072039072039072,-1.03125,-2.1623931623931623,-0.7277167277167277,-0.875,-2.1709401709401708,0.0,-0.84375,-2.4896214896214897,0.0,-0.875,-3.1904761904761907,0.0,-0.8125,-3.776556776556777,0.0,-0.625,-3.5103785103785103,0.0,0.0,-3.211233211233212,0.0,0.0,-3.4822954822954824,0.0,0.0,-3.2002442002442004,0.0,0.0,-3.0024420024420024,0.0,0.0,-3.3089133089133087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,moveNegX2D
6,0.956043956043956,0.0,0.0,1.0586080586080586,-0.8302808302808303,0.0,0.8852258852258852,0.0,0.0,0.818070818070818,0.0,0.0,0.0,0.0,0.0,0.5482295482295483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5885225885225885,-0.7667887667887668,0.0,0.6825396825396826,-0.7167277167277167,0.0,0.0,0.0,-0.53125,0.0,0.0,-0.5625,0.0,0.0,-0.75,-0.5433455433455433,0.0,-0.75,-0.8290598290598291,0.0,-0.8125,-0.6715506715506715,-0.5836385836385837,-0.8125,0.0,-0.7472527472527473,-0.875,-0.5177045177045178,0.0,-0.875,-0.5274725274725275,-0.5946275946275946,-0.875,-1.1245421245421243,0.0,-0.9375,-1.0976800976800978,0.0,-0.90625,0.0,-0.9743589743589745,-0.90625,-1.1916971916971917,-1.115995115995116,-1.03125,-1.343101343101343,-0.6581196581196581,-1.09375,-1.192918192918193,-0.6678876678876678,-1.125,-1.7753357753357752,0.0,-1.09375,-2.645909645909646,0.0,-1.03125,-2.028083028083028,0.0,-0.875,-1.7887667887667889,-1.010989010989011,-0.84375,-2.8595848595848596,0.0,-0.875,-2.835164835164836,0.0,-0.78125,-2.282051282051281,0.0,-0.75,-2.7106227106227108,0.0,-0.75,-3.0085470085470085,0.0,-0.6875,-3.0268620268620268,0.0,-0.65625,-3.7606837606837606,0.0,-0.625,-4.35897435897436,0.0,0.0,-4.339438339438339,0.0,0.0,-3.8253968253968256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,moveNegX2D
7,0.9645909645909646,0.0,0.0,0.5616605616605617,-1.1782661782661783,0.0,0.5787545787545788,0.0,0.0,0.5934065934065934,0.0,0.0,0.5982905982905983,-0.7484737484737485,0.0,0.5665445665445665,-0.7655677655677655,0.0,0.8742368742368742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5592185592185592,0.0,0.0,0.0,0.0,0.0,0.6324786324786325,0.0,0.0,0.7289377289377289,0.0,-0.53125,0.0,0.0,-0.5625,0.0,0.0,-0.5625,0.0,-0.6288156288156288,-0.75,0.0,0.0,-0.65625,0.0,0.0,-0.6875,0.0,0.0,-0.71875,0.0,0.0,-0.71875,-0.7289377289377289,0.0,-0.78125,-0.7130647130647131,0.0,-0.8125,0.0,-0.7863247863247863,-0.75,-1.021978021978022,0.0,-0.84375,-1.5946275946275947,0.0,-0.75,-0.9438339438339438,0.0,-0.84375,-1.0366300366300367,-0.7875457875457875,-0.90625,-1.424908424908425,-0.6043956043956044,-0.9375,-1.1367521367521367,0.0,-0.90625,-1.7435897435897436,-1.6654456654456655,-0.9375,-4.083028083028083,-0.8864468864468864,-0.875,-3.4810744810744816,0.0,-0.8125,-2.0976800976800978,0.0,-0.6875,-2.5433455433455427,0.0,-0.65625,-3.4810744810744816,0.0,-0.75,-4.434676434676434,0.0,-0.84375,-4.3247863247863245,0.0,-0.71875,-4.365079365079366,0.0,0.0,-4.921855921855922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,moveNegX2D
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5457875457875457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7313797313797313,-0.5067155067155067,0.0,1.1489621489621489,-0.757020757020757,-0.5625,0.0,0.0,-0.75,0.0,0.0,-0.78125,-0.7692307692307693,0.0,-0.84375,0.0,0.0,-0.78125,0.0,0.0,-0.8125,-1.0451770451770452,0.0,-0.875,-1.249084249084249,0.0,-0.78125,0.0,0.0,-0.65625,-1.0744810744810744,0.0,-0.78125,-1.4505494505494505,0.0,-0.6875,-0.7411477411477412,0.0,-0.625,-0.6959706959706959,0.0,-0.6875,0.0,-0.7326007326007326,-0.71875,0.0,-1.120879120879121,-0.875,-1.3894993894993894,-0.6153846153846154,-1.03125,-2.578754578754579,0.0,-0.9375,-2.4334554334554332,0.0,-0.8125,-1.706959706959707,-0.6715506715506715,-0.75,-1.435897435897436,-0.8754578754578755,-0.84375,-1.4236874236874235,-0.5262515262515263,-0.84375,-1.991452991452992,0.0,-0.75,-3.0561660561660564,0.0,-0.71875,-3.236874236874237,0.0,-0.71875,-2.927960927960928,0.0,-0.65625,-3.4652014652014653,0.0,-0.5625,-4.048840048840049,0.6849816849816851,0.0,-3.3870573870573866,0.0,0.0,-3.1953601953601964,0.0,0.0,-2.97924297924298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,moveNegX2D
9,0.9474969474969476,0.0,0.0,0.8437118437118437,0.0,0.0,0.0,0.0,0.0,0.8876678876678876,0.0,0.0,1.0366300366300367,-0.5347985347985348,0.0,0.7008547008547008,-0.7252747252747253,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5970695970695971,0.0,0.0,0.0,0.0,0.5067155067155067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.625,0.0,0.0,-0.71875,0.0,0.0,-0.75,0.0,0.0,-0.71875,0.0,0.0,-0.75,0.0,-0.5054945054945055,-0.84375,0.0,-0.6568986568986569,-0.9375,-0.5714285714285714,0.0,-1.03125,-1.1343101343101345,0.0,-1.0625,-1.3748473748473748,0.0,-1.125,-0.7643467643467643,-0.557997557997558,-1.0,-0.6043956043956044,-0.6959706959706959,-1.03125,-0.7997557997557998,-0.5860805860805861,-1.0625,-1.0927960927960931,-0.5152625152625152,-1.09375,-2.15018315018315,0.0,-1.0625,-2.0476190476190474,0.0,-0.875,-1.8376068376068373,0.0,-0.9375,-2.268620268620269,0.0,-0.90625,-1.752136752136752,-0.6666666666666666,-0.84375,-1.2283272283272284,-0.7924297924297924,-0.90625,-2.191697191697192,0.0,-0.875,-3.2612942612942613,0.0,-0.875,-3.324786324786325,0.0,-0.8125,-2.7216117216117217,0.0,-0.78125,-4.087912087912088,0.5238095238095238,-0.65625,-5.63980463980464,1.0927960927960931,-0.53125,-5.3260073260073275,0.5995115995115995,0.0,-4.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,moveNegX2D
