timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ, button
3111699, -0.008, -0.035, -0.008, -0.135, 0.034, 0.03, 1
3111719, -0.089, -0.003, -0.07, -0.147, 0.038, 0.04, 1
3111739, -0.128, 0.014, -0.026, -0.171, 0.078, 0.048, 1
3111759, -0.028, -0.019, -0.07, -0.185, 0.068, 0.065, 1
3111779, -0.004, -0.085, -0.018, -0.131, 0.014, 0.064, 1
3111799, 0.02, -0.037, -0.095, -0.094, -0.023, 0.052, 1
3111819, -0.024, -0.057, -0.162, -0.078, -0.014, 0.058, 1
3111839, -0.063, -0.044, -0.22, -0.084, 0.032, 0.053, 1
3111859, -0.004, -0.045, -0.178, -0.099, 0.058, 0.058, 1
3111879, 0.025, -0.019, -0.09, -0.12, 0.034, 0.053, 1
3111899, 0.01, -0.002, -0.065, -0.126, -0.003, 0.056, 1
3111919, -0.009, 0.001, -0.029, -0.07, -0.017, 0.04, 1
3111939, 0.016, -0.054, -0.134, -0.065, -0.043, 0.027, 1
3111959, -0.024, -0.054, -0.23, -0.068, -0.051, 0.023, 1
3111979, -0.027, -0.028, -0.268, -0.076, -0.025, 0.029, 1
3111999, 0.0, -0.024, -0.266, -0.086, -0.004, 0.032, 1
3112019, -0.032, -0.021, -0.247, -0.092, 0.01, 0.029, 1
3112039, -0.009, -0.001, -0.16, -0.091, 0.048, 0.033, 1
3112059, -0.003, -0.029, -0.119, -0.081, 0.058, 0.027, 1
3112079, -0.035, -0.018, -0.14, -0.103, 0.036, 0.029, 1
3112099, -0.054, -0.039, -0.18, -0.122, 0.037, 0.04, 1
3112119, -0.037, -0.006, -0.114, -0.105, 0.064, 0.038, 1
3112139, 0.004, -0.043, -0.062, -0.067, 0.054, 0.032, 1
3112159, -0.015, -0.024, -0.071, -0.069, 0.024, 0.037, 1
3112179, 0.006, -0.019, -0.07, -0.075, 0.003, 0.042, 1
3112199, 0.008, -0.05, -0.087, -0.072, 0.006, 0.034, 1
3112219, -0.032, -0.035, -0.184, -0.078, 0.019, 0.023, 1
3112239, -0.059, -0.001, -0.197, -0.111, 0.025, 0.032, 1
3112259, -0.039, 0.005, -0.153, -0.111, 0.021, 0.041, 1
3112279, -0.016, -0.014, -0.104, -0.081, 0.034, 0.036, 1
3112299, -0.001, -0.035, -0.081, -0.067, 0.057, 0.035, 1
3112319, 0.017, -0.047, -0.068, -0.071, 0.062, 0.037, 1
3112339, 0.007, -0.052, -0.057, -0.107, 0.031, 0.044, 1
3112359, -0.042, -0.006, -0.05, -0.113, 0.013, 0.046, 1
3112379, -0.024, -0.011, -0.023, -0.082, 0.037, 0.041, 1
3112399, -0.004, -0.018, 0.006, -0.073, 0.045, 0.042, 1
3112419, 0.004, -0.019, 0.026, -0.054, 0.006, 0.036, 1
3112439, -0.022, -0.023, -0.09, -0.045, 0.0, 0.028, 1
3112459, -0.037, -0.039, -0.177, -0.06, 0.003, 0.026, 1
3112479, -0.106, -0.042, -0.287, -0.098, 0.014, 0.05, 1
3112499, -0.066, 0.019, -0.213, -0.085, 0.019, 0.066, 1
3112519, 0.023, -0.092, -0.199, -0.076, 0.007, 0.072, 1
3112539, 0.051, -0.094, -0.206, -0.078, 0.01, 0.066, 1
3112559, 0.024, -0.047, -0.154, -0.067, 0.033, 0.054, 1
3112579, -0.002, -0.033, -0.122, -0.081, 0.038, 0.057, 1
3112599, -0.001, -0.005, -0.065, -0.081, 0.015, 0.059, 1
3112619, -0.008, -0.027, -0.132, -0.072, 0.003, 0.053, 1
3112639, -0.012, -0.011, -0.133, -0.074, 0.005, 0.05, 1
3112659, -0.033, -0.016, -0.154, -0.084, 0.026, 0.057, 1
3112679, -0.025, 0.01, -0.118, -0.084, 0.049, 0.056, 1
3112699, -0.013, 0.0, -0.081, -0.062, 0.053, 0.054, 1
3112719, 0.063, -0.123, -0.087, -0.079, 0.013, 0.063, 1
3112739, -0.005, -0.116, -0.173, -0.097, -0.001, 0.058, 1
3112759, -0.018, -0.035, -0.24, -0.078, 0.036, 0.048, 1
3112779, 0.0, -0.02, -0.209, -0.093, 0.045, 0.041, 1
3112799, -0.044, 0.015, -0.164, -0.11, 0.033, 0.053, 1
3112819, -0.072, 0.004, -0.128, -0.104, 0.043, 0.059, 1
3112839, -0.033, -0.057, -0.068, -0.111, 0.054, 0.064, 1
3112859, 0.024, -0.126, -0.065, -0.124, 0.039, 0.064, 1
3112879, 0.049, -0.145, -0.072, -0.116, -0.009, 0.05, 1
3112899, -0.047, -0.035, -0.132, -0.088, 0.024, 0.04, 1
3112919, -0.179, 0.022, -0.234, -0.087, 0.039, 0.041, 1
3112939, -0.092, 0.029, -0.15, -0.092, 0.048, 0.065, 1
3112959, -0.005, -0.018, -0.169, -0.138, 0.066, 0.09, 1
3112979, 0.024, -0.02, -0.199, -0.178, 0.021, 0.079, 1
3112999, -0.069, -0.018, -0.35, -0.164, -0.055, 0.072, 1
3113019, -0.159, -0.011, -0.405, -0.133, -0.077, 0.053, 1
3113039, -0.095, 0.008, -0.293, -0.13, -0.043, 0.055, 1
3113059, -0.092, -0.024, -0.19, -0.117, 0.004, 0.055, 1
3113079, -0.014, -0.014, -0.111, -0.087, 0.036, 0.065, 1
3113099, 0.053, -0.081, -0.105, -0.074, 0.058, 0.081, 1
3113119, 0.051, -0.064, -0.051, -0.053, 0.094, 0.075, 1
3113139, 0.102, -0.306, -0.123, -0.031, 0.129, 0.078, 1
3113159, 0.139, -0.322, -0.109, -0.121, 0.036, 0.103, 1
3113179, -0.04, -0.096, -0.051, -0.164, -0.027, 0.113, 1
3113199, 0.007, -0.058, 0.0, -0.125, 0.035, 0.107, 1
3113219, 0.092, -0.02, 0.119, -0.088, 0.074, 0.092, 1
3113239, 0.059, -0.06, 0.053, -0.072, 0.044, 0.078, 1
3113259, -0.049, -0.081, -0.142, -0.126, 0.02, 0.073, 1
3113279, -0.073, -0.046, -0.251, -0.16, 0.081, 0.065, 1
3113299, -0.068, -0.095, -0.377, -0.204, 0.171, 0.028, 1
3113319, -0.209, 0.193, -0.137, -0.204, 0.238, 0.044, 1
3113339, -0.088, 0.077, -0.171, -0.108, 0.248, 0.07, 1
3113359, -0.193, -0.126, -0.308, -0.171, 0.215, 0.184, 1
3113379, -0.105, -0.155, -0.348, -0.392, 0.222, 0.355, 1
3113399, -0.2, 0.022, -0.331, -0.581, 0.29, 0.342, 1
3113419, -0.157, 0.05, -0.149, -0.488, 0.311, 0.323, 1
3113439, 0.092, 0.069, 0.144, -0.278, 0.229, 0.228, 1
3113459, 0.105, -0.062, 0.251, -0.105, 0.166, 0.172, 1
3113479, 0.238, -0.21, 0.166, -0.075, 0.042, 0.165, 1
3113499, -0.086, -0.392, -0.193, -0.205, 0.065, 0.158, 1
3113519, -0.126, -0.303, -0.358, -0.305, 0.162, 0.148, 0
3113539, 0.0, -0.029, -0.274, -0.211, 0.202, 0.125, 0
3113559, 0.181, 0.106, 0.171, 0.034, 0.128, 0.062, 0
3113579, 0.352, -0.273, 0.097, 0.066, -0.029, 0.012, 0
3113599, 0.089, -0.222, 0.024, -0.087, -0.127, 0.047, 0
3113619, -0.004, 0.057, 0.028, -0.12, -0.209, 0.015, 0
3113639, -0.318, 0.164, -0.22, -0.095, -0.138, -0.029, 0
3113659, -0.245, 0.14, -0.36, -0.027, -0.054, -0.064, 0
3113679, -0.161, 0.128, -0.461, 0.033, 0.026, -0.063, 0
3113699, 0.052, 0.038, -0.605, -0.004, 0.018, -0.048, 0
3113719, 0.588, 0.209, -0.562, -0.156, -0.153, -0.057, 0
3113739, 0.37, 0.937, -0.694, -0.168, -0.214, -0.105, 0
3113759, 0.167, 1.45, -1.03, -0.092, -0.18, -0.183, 0
3113779, 0.302, 1.992, -1.237, -0.003, -0.153, -0.254, 0
