timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ, button
503076, -0.032, -0.057, -0.298, -0.084, 0.006, 0.031, 1
503096, -0.083, -0.071, -0.235, -0.083, 0.016, 0.03, 1
503116, -0.09, -0.063, -0.153, -0.069, 0.034, 0.042, 1
503136, -0.034, -0.128, -0.142, -0.067, 0.037, 0.042, 1
503156, -0.034, -0.065, -0.092, -0.072, 0.034, 0.034, 1
503176, -0.047, -0.003, 0.0, -0.051, 0.033, 0.032, 1
503196, 0.004, -0.007, 0.067, -0.051, 0.004, 0.032, 1
503216, 0.004, 0.022, -0.01, -0.043, -0.001, 0.032, 1
503236, -0.01, 0.009, -0.067, -0.047, 0.018, 0.048, 1
503256, 0.046, -0.054, -0.148, -0.07, 0.006, 0.05, 1
503276, 0.019, -0.027, -0.227, -0.106, -0.006, 0.055, 1
503296, -0.105, 0.101, -0.185, -0.08, 0.042, 0.084, 1
503316, 0.0, -0.045, -0.127, -0.06, 0.061, 0.108, 1
503336, 0.052, -0.098, -0.189, -0.083, 0.058, 0.116, 1
503356, 0.081, -0.121, -0.251, -0.077, 0.053, 0.107, 1
503376, 0.086, -0.145, -0.246, -0.102, 0.045, 0.091, 1
503396, 0.02, -0.075, -0.15, -0.099, 0.036, 0.065, 1
503416, -0.046, -0.005, -0.087, -0.083, 0.053, 0.054, 1
503436, 0.001, -0.02, -0.019, -0.075, 0.031, 0.038, 1
503456, 0.006, -0.008, 0.029, -0.069, -0.011, 0.018, 1
503476, -0.069, 0.029, -0.122, -0.061, -0.014, 0.017, 1
503496, -0.026, 0.022, -0.178, -0.054, 0.0, 0.023, 1
503516, 0.02, -0.007, -0.198, -0.075, 0.004, 0.032, 1
503536, 0.014, -0.02, -0.228, -0.086, 0.026, 0.039, 1
503556, 0.074, -0.033, -0.193, -0.097, 0.026, 0.042, 1
503576, 0.035, -0.066, -0.215, -0.095, 0.027, 0.031, 1
503596, -0.006, -0.071, -0.273, -0.1, 0.042, 0.029, 1
503616, -0.04, -0.139, -0.321, -0.113, 0.039, 0.028, 1
503636, -0.135, -0.105, -0.239, -0.105, 0.05, 0.026, 1
503656, -0.075, -0.071, -0.128, -0.107, 0.065, 0.027, 1
503676, -0.039, -0.08, -0.029, -0.11, 0.039, 0.025, 1
503696, -0.093, -0.006, 0.023, -0.119, 0.0, 0.018, 1
503716, -0.037, -0.012, -0.022, -0.096, 0.017, 0.031, 1
503736, 0.036, -0.05, -0.074, -0.069, 0.018, 0.04, 1
503756, 0.019, -0.037, -0.173, -0.083, -0.01, 0.032, 1
503776, -0.003, -0.011, -0.18, -0.087, -0.001, 0.036, 1
503796, 0.057, -0.072, -0.213, -0.071, 0.021, 0.047, 1
503816, 0.023, -0.041, -0.253, -0.093, 0.006, 0.045, 1
503836, -0.021, -0.003, -0.211, -0.109, 0.01, 0.05, 1
503856, 0.006, -0.014, -0.143, -0.102, 0.046, 0.067, 1
503876, 0.0, -0.019, -0.055, -0.105, 0.04, 0.072, 1
503896, -0.008, -0.017, -0.063, -0.103, 0.034, 0.09, 1
503916, -0.01, -0.08, -0.103, -0.094, 0.054, 0.102, 1
503936, 0.032, -0.114, -0.145, -0.11, 0.066, 0.105, 1
503956, 0.016, -0.103, -0.264, -0.126, 0.053, 0.091, 1
503976, -0.014, -0.043, -0.253, -0.145, 0.054, 0.083, 1
503996, -0.023, -0.022, -0.104, -0.123, 0.058, 0.084, 1
504016, -0.008, -0.031, -0.084, -0.119, 0.056, 0.087, 1
504036, -0.017, -0.009, -0.033, -0.132, 0.039, 0.087, 1
504056, -0.012, -0.023, -0.051, -0.121, 0.033, 0.098, 1
504076, -0.013, -0.02, -0.05, -0.116, 0.045, 0.103, 1
504096, 0.049, -0.068, -0.072, -0.086, 0.044, 0.109, 1
504116, 0.027, -0.103, -0.182, -0.111, 0.03, 0.109, 1
504136, 0.006, -0.041, -0.163, -0.1, 0.04, 0.112, 1
504156, 0.01, -0.039, -0.185, -0.1, 0.056, 0.114, 1
504176, 0.029, -0.025, -0.149, -0.095, 0.056, 0.114, 1
504196, 0.015, -0.017, -0.132, -0.092, 0.05, 0.106, 1
504216, -0.002, -0.018, -0.199, -0.094, 0.047, 0.105, 1
504236, -0.005, -0.028, -0.246, -0.114, 0.051, 0.108, 1
504256, -0.002, -0.009, -0.216, -0.103, 0.07, 0.113, 1
504276, 0.033, -0.053, -0.239, -0.107, 0.076, 0.109, 1
504296, 0.046, -0.054, -0.234, -0.111, 0.059, 0.095, 1
504316, 0.001, -0.033, -0.136, -0.108, 0.058, 0.087, 1
504336, 0.0, -0.051, -0.098, -0.11, 0.059, 0.078, 1
504356, 0.014, -0.037, -0.111, -0.109, 0.055, 0.064, 1
504376, 0.027, -0.043, -0.154, -0.116, 0.052, 0.044, 1
504396, 0.005, -0.056, -0.204, -0.119, 0.059, 0.031, 1
504416, 0.02, -0.04, -0.197, -0.113, 0.042, 0.01, 1
504436, -0.04, -0.009, -0.143, -0.108, 0.038, 0.0, 1
504456, -0.052, -0.029, -0.119, -0.097, 0.045, 0.0, 1
504476, -0.107, -0.001, -0.085, -0.098, 0.062, 0.009, 1
504496, -0.082, 0.001, -0.013, -0.099, 0.068, 0.021, 1
504516, -0.021, -0.026, 0.007, -0.091, 0.046, 0.029, 1
504536, -0.023, -0.04, 0.0, -0.075, 0.027, 0.033, 1
504556, -0.02, -0.025, -0.019, -0.06, 0.044, 0.04, 1
504576, 0.039, -0.06, -0.071, -0.076, 0.04, 0.037, 1
504596, 0.015, -0.019, -0.093, -0.081, 0.026, 0.028, 1
504616, 0.077, -0.02, -0.186, -0.095, 0.01, 0.025, 1
504636, 0.027, -0.026, -0.274, -0.082, -0.006, 0.008, 1
504656, -0.002, -0.095, -0.391, -0.098, 0.006, -0.001, 1
504676, -0.058, 0.014, -0.317, -0.129, 0.019, 0.0, 1
504696, -0.078, -0.04, -0.264, -0.124, 0.027, 0.019, 1
504716, -0.046, -0.037, -0.251, -0.158, 0.029, 0.029, 1
504736, -0.131, 0.042, -0.267, -0.167, 0.048, 0.044, 1
504756, -0.033, 0.008, -0.07, -0.131, 0.038, 0.059, 1
504776, -0.086, -0.034, 0.059, -0.118, 0.037, 0.075, 1
504796, 0.108, -0.059, 0.114, -0.131, 0.059, 0.105, 1
504816, -0.008, -0.107, 0.144, -0.127, 0.037, 0.111, 1
504836, -0.001, -0.126, 0.064, -0.146, 0.039, 0.131, 1
504856, 0.087, -0.062, 0.002, -0.152, 0.024, 0.135, 1
504876, 0.053, -0.086, -0.137, -0.114, 0.0, 0.11, 1
504896, 0.012, -0.065, -0.216, -0.087, 0.017, 0.084, 1
504916, 0.008, -0.015, -0.188, -0.069, 0.057, 0.072, 1
504936, 0.019, -0.01, -0.103, -0.061, 0.062, 0.061, 1
504956, 0.005, -0.007, -0.123, -0.072, 0.036, 0.061, 1
504976, -0.014, -0.02, -0.179, -0.075, 0.028, 0.058, 1
504996, 0.008, -0.019, -0.199, -0.087, 0.034, 0.055, 1
505016, -0.032, -0.016, -0.176, -0.087, 0.032, 0.053, 1
505036, 0.027, -0.047, -0.188, -0.087, 0.043, 0.06, 1
505056, 0.006, -0.085, -0.189, -0.073, 0.029, 0.052, 1
505076, -0.052, -0.054, -0.167, -0.072, 0.052, 0.054, 1
505096, 0.013, -0.035, -0.121, -0.059, 0.073, 0.045, 1
505116, 0.023, -0.081, -0.182, -0.1, 0.031, 0.033, 1
505136, -0.044, 0.033, -0.198, -0.094, 0.026, 0.031, 1
505156, -0.009, -0.018, -0.274, -0.093, 0.034, 0.034, 1
505176, 0.002, -0.023, -0.262, -0.101, 0.031, 0.033, 1
505196, -0.009, -0.05, -0.29, -0.124, 0.042, 0.043, 1
505216, 0.01, -0.041, -0.29, -0.148, 0.036, 0.061, 1
505236, 0.004, -0.02, -0.23, -0.138, 0.028, 0.073, 1
505256, -0.029, -0.054, -0.258, -0.139, 0.053, 0.078, 1
505276, 0.015, -0.034, -0.182, -0.125, 0.056, 0.102, 1
505296, 0.038, -0.112, -0.096, -0.126, 0.048, 0.089, 1
505316, 0.051, -0.133, -0.099, -0.138, 0.039, 0.08, 1
505336, 0.043, -0.094, -0.141, -0.142, 0.03, 0.075, 1
505356, 0.012, -0.094, -0.132, -0.169, 0.007, 0.076, 1
505376, -0.034, 0.005, -0.088, -0.157, 0.009, 0.083, 1
505396, -0.038, -0.03, -0.056, -0.15, 0.032, 0.094, 1
505416, 0.001, -0.041, -0.047, -0.161, 0.03, 0.094, 1
505436, -0.003, -0.009, 0.021, -0.144, 0.031, 0.092, 1
505456, -0.002, -0.037, 0.03, -0.102, 0.028, 0.097, 1
505476, 0.019, -0.054, -0.079, -0.104, 0.027, 0.106, 1
505496, -0.01, -0.08, -0.157, -0.13, 0.039, 0.114, 1
505516, -0.021, -0.007, -0.164, -0.166, 0.047, 0.155, 1
505536, -0.114, 0.172, 0.013, -0.063, 0.061, 0.147, 1
505556, 0.062, -0.047, -0.088, 0.005, 0.039, 0.144, 1
505576, 0.015, -0.186, -0.225, -0.091, -0.001, 0.164, 1
505596, -0.073, -0.058, -0.202, -0.124, 0.007, 0.155, 1
505616, 0.01, -0.023, -0.162, -0.18, 0.0, 0.151, 1
505636, -0.039, 0.101, -0.043, -0.181, -0.02, 0.152, 1
505656, -0.313, -0.162, -0.306, -0.118, 0.097, 0.197, 0
505676, 0.15, 0.023, -0.274, -0.02, 0.306, 0.268, 0
505696, 0.567, -0.382, -0.114, 0.138, 0.244, 0.231, 0
505716, 0.341, -0.643, -0.087, -0.001, -0.021, 0.182, 0
505736, -0.045, -0.334, -0.252, -0.215, -0.073, 0.161, 0
505756, -0.176, -0.084, -0.198, -0.357, 0.079, 0.091, 0
505776, 0.109, 0.259, 0.344, -0.253, 0.205, 0.089, 0
505796, 0.493, 0.034, 0.395, -0.108, 0.097, 0.05, 0
505816, 0.028, 0.194, 0.404, -0.014, -0.06, 0.01, 0
505836, -0.011, -0.046, 0.055, 0.088, -0.081, 0.015, 0
505856, 0.109, -0.049, -0.37, 0.048, -0.018, 0.003, 0
505876, 0.365, 0.139, -0.711, -0.017, 0.087, -0.041, 0
505896, 0.821, 0.129, -0.977, -0.021, 0.136, -0.094, 0
505916, 1.189, 0.295, -1.047, -0.125, 0.101, -0.174, 0
505936, 1.321, 0.565, -1.263, -0.207, 0.032, -0.262, 0
