timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ, button
834, -0.1746031746031746, -0.007326007326007326, -0.2600732600732601, -0.09375, 0.25, -0.125, 0.0
835, 0.03418803418803419, -0.05128205128205128, -0.231990231990232, -0.0625, 0.15625, -0.25, 0.0
836, 0.2271062271062271, -0.2454212454212454, -0.38095238095238093, -0.125, -0.03125, -0.40625, 0.0
1, 0.13553113553113552, -0.28327228327228327, -0.45787545787545786, -0.21875, -0.28125, -0.625, 0.0
2, -0.3663003663003663, -0.18192918192918192, -0.5286935286935287, -0.28125, -0.34375, -0.71875, 0.0
3, -1.006105006105006, -0.030525030525030524, -0.5494505494505495, -0.25, -0.0625, -0.46875, 0.0
4, -0.6813186813186813, -0.12454212454212454, -0.2612942612942613, -0.1875, 0.125, -0.28125, 0.0
5, -0.12332112332112333, -0.4017094017094017, -0.31746031746031744, -0.125, 0.1875, -0.1875, 0.0
6, 0.10500610500610501, -0.6837606837606838, -0.37606837606837606, -0.15625, 0.0625, -0.21875, 0.0
7, 0.03296703296703297, -0.5995115995115995, -0.2869352869352869, -0.25, 0.0, -0.34375, 0.0
8, 0.08058608058608059, -0.47496947496947495, -0.09768009768009768, -0.28125, -0.03125, -0.40625, 0.0
9, 0.4590964590964591, -0.39194139194139194, 0.007326007326007326, -0.25, -0.125, -0.53125, 0.0
10, 0.6434676434676435, -0.36752136752136755, -0.052503052503052504, -0.21875, -0.40625, -0.78125, 0.0
11, -0.015873015873015872, -0.040293040293040296, -0.040293040293040296, -0.3125, -0.71875, -1.03125, 0.0
12, -0.39316239316239315, 0.1282051282051282, 0.03418803418803419, -0.28125, -0.6875, -1.03125, 0.0
13, 0.03540903540903541, 0.0, 0.006105006105006105, -0.25, -0.5625, -0.875, 0.0
14, 0.10134310134310134, 0.013431013431013432, -0.09768009768009768, -0.1875, -0.5, -0.78125, 0.0
15, 0.054945054945054944, -0.06837606837606838, -0.3162393162393162, -0.125, -0.375, -0.78125, 0.0
16, 0.14774114774114774, 0.004884004884004884, -0.4175824175824176, -0.15625, -0.25, -0.75, 0.0
17, 0.17338217338217338, -0.24053724053724054, -0.4358974358974359, -0.25, -0.3125, -0.71875, 0.0
18, 0.0231990231990232, -0.17338217338217338, -0.15018315018315018, -0.34375, -0.28125, -0.6875, 0.0
19, -0.27228327228327226, -0.11965811965811966, 0.2771672771672772, -0.3125, -0.0625, -0.53125, 0.0
20, -0.11355311355311355, -0.3797313797313797, 0.5372405372405372, -0.21875, 0.21875, -0.375, 0.0
21, 0.3125763125763126, -0.5885225885225885, 0.684981684981685, -0.1875, 0.3125, -0.40625, 0.0
22, 0.514041514041514, -0.6483516483516484, 0.6910866910866911, -0.21875, 0.125, -0.59375, 0.0
23, 0.10256410256410256, -0.5079365079365079, 0.746031746031746, -0.3125, -0.09375, -0.6875, 0.0
24, -0.833943833943834, -0.0757020757020757, 0.7802197802197802, -0.28125, -0.15625, -0.71875, 0.0
25, -1.3174603174603174, -0.04884004884004884, 0.8034188034188035, -0.1875, 0.09375, -0.5625, 0.0
26, -1.0415140415140416, -0.1282051282051282, 0.8461538461538461, -0.09375, 0.40625, -0.3125, 0.0
27, -0.42246642246642246, -0.4908424908424908, 0.8412698412698413, -0.03125, 0.53125, -0.25, 0.0
28, -0.07936507936507936, -0.6666666666666666, 0.9255189255189256, -0.125, 0.21875, -0.25, 0.0
29, -0.6495726495726496, -0.4017094017094017, 0.8290598290598291, -0.0625, 0.28125, -0.3125, 0.0
30, -0.5299145299145299, -0.3528693528693529, 0.7155067155067155, -0.03125, 0.34375, -0.3125, 0.0
31, -0.6752136752136753, -0.2087912087912088, 0.851037851037851, -0.03125, 0.3125, -0.25, 0.0
32, -0.8925518925518926, -0.042735042735042736, 1.0317460317460319, 0.0625, 0.375, -0.15625, 0.0
33, -0.45665445665445664, -0.22466422466422467, 1.1477411477411477, 0.125, 0.25, -0.09375, 0.0
34, -0.452991452991453, -0.07326007326007326, 1.0634920634920635, 0.15625, 0.0625, -0.09375, 0.0
35, -0.8656898656898657, 0.13553113553113552, 0.8522588522588522, 0.21875, 0.125, -0.0625, 0.0
36, -0.7032967032967034, 0.19658119658119658, 0.706959706959707, 0.28125, 0.15625, 0.0, 0.0
37, -0.4297924297924298, 0.17826617826617827, 0.5934065934065934, 0.3125, 0.0625, 0.0625, 0.0
38, -0.4065934065934066, 0.115995115995116, 0.43833943833943834, 0.34375, 0.03125, 0.125, 0.0
39, -0.4358974358974359, 0.27472527472527475, 0.2893772893772894, 0.4375, 0.0625, 0.21875, 0.0
