timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ, button
2105918, -0.121, -0.057, -0.129, -0.102, 0.052, 0.064, 1
2105938, -0.019, -0.047, -0.097, -0.12, 0.117, 0.08, 1
2105958, 0.015, -0.061, -0.055, -0.099, 0.086, 0.063, 1
2105978, -0.092, -0.032, -0.076, -0.116, 0.067, 0.053, 1
2105998, -0.053, -0.018, -0.08, -0.156, 0.12, 0.085, 1
2106018, 0.05, -0.025, -0.022, -0.163, 0.096, 0.083, 1
2106038, 0.029, 0.023, 0.03, -0.1, 0.016, 0.059, 1
2106058, -0.061, -0.039, -0.076, -0.073, 0.023, 0.048, 1
2106078, -0.039, -0.091, -0.131, -0.076, 0.064, 0.048, 1
2106098, 0.01, -0.087, -0.107, -0.084, 0.052, 0.034, 1
2106118, -0.036, -0.031, -0.126, -0.086, 0.056, 0.03, 1
2106138, -0.019, -0.026, -0.134, -0.075, 0.055, 0.04, 1
2106158, 0.001, -0.029, -0.142, -0.095, 0.056, 0.039, 1
2106178, -0.013, -0.02, -0.131, -0.095, 0.06, 0.034, 1
2106198, -0.009, -0.007, -0.113, -0.077, 0.035, 0.022, 1
2106218, -0.078, -0.013, -0.183, -0.082, 0.026, 0.031, 1
2106238, -0.043, -0.006, -0.184, -0.086, 0.026, 0.034, 1
2106258, -0.05, -0.017, -0.117, -0.078, 0.045, 0.041, 1
2106278, -0.022, -0.022, -0.126, -0.084, 0.062, 0.045, 1
2106298, 0.0, -0.004, -0.068, -0.077, 0.037, 0.038, 1
2106318, -0.033, -0.003, -0.08, -0.06, 0.012, 0.042, 1
2106338, -0.013, -0.011, -0.1, -0.067, 0.006, 0.05, 1
2106358, -0.028, -0.036, -0.129, -0.091, 0.015, 0.053, 1
2106378, -0.035, -0.018, -0.12, -0.089, 0.039, 0.065, 1
2106398, -0.002, -0.022, -0.099, -0.089, 0.041, 0.078, 1
2106418, 0.013, -0.044, -0.106, -0.089, 0.02, 0.074, 1
2106438, -0.016, -0.015, -0.145, -0.077, 0.021, 0.073, 1
2106458, -0.032, -0.036, -0.192, -0.091, 0.043, 0.079, 1
2106478, -0.014, 0.0, -0.097, -0.078, 0.047, 0.078, 1
2106498, -0.004, -0.035, -0.114, -0.09, 0.049, 0.086, 1
2106518, 0.045, -0.024, -0.084, -0.095, 0.045, 0.09, 1
2106538, 0.007, -0.037, -0.101, -0.079, 0.025, 0.08, 1
2106558, -0.009, -0.036, -0.109, -0.075, 0.031, 0.072, 1
2106578, -0.004, -0.015, -0.099, -0.078, 0.039, 0.065, 1
2106598, -0.019, -0.011, -0.109, -0.077, 0.027, 0.069, 1
2106618, -0.028, -0.009, -0.111, -0.083, 0.02, 0.07, 1
2106638, -0.038, 0.001, -0.085, -0.084, 0.032, 0.062, 1
2106658, -0.016, -0.005, -0.047, -0.065, 0.048, 0.064, 1
2106678, -0.004, -0.03, -0.026, -0.065, 0.051, 0.069, 1
2106698, -0.012, -0.023, -0.063, -0.074, 0.042, 0.081, 1
2106718, -0.026, -0.023, -0.083, -0.081, 0.032, 0.081, 1
2106738, -0.011, -0.016, -0.063, -0.071, 0.033, 0.075, 1
2106758, -0.011, -0.009, -0.034, -0.059, 0.036, 0.066, 1
2106778, 0.021, -0.034, 0.017, -0.026, 0.008, 0.053, 1
2106798, -0.008, -0.015, -0.069, -0.013, -0.031, 0.045, 1
2106818, -0.012, -0.002, -0.089, -0.007, -0.042, 0.043, 1
2106838, -0.024, -0.017, -0.215, 0.007, -0.031, 0.02, 1
2106858, -0.033, -0.021, -0.34, -0.015, 0.04, 0.035, 1
2106878, 0.023, -0.028, -0.338, -0.081, 0.091, 0.056, 1
2106898, -0.025, -0.021, -0.387, -0.147, 0.053, 0.088, 1
2106918, -0.147, 0.07, -0.364, -0.243, 0.057, 0.117, 1
2106938, -0.064, 0.045, -0.273, -0.218, 0.11, 0.123, 1
