timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ, button
14554, -0.089, -0.008, -0.159, -0.1, -0.003, 0.056, 1
14574, -0.088, -0.011, -0.18, -0.08, 0.037, 0.065, 1
14594, -0.015, -0.024, -0.134, -0.072, 0.049, 0.067, 1
14614, -0.04, -0.029, -0.115, -0.071, 0.037, 0.086, 1
14634, -0.019, -0.021, -0.023, -0.084, 0.017, 0.089, 1
14654, -0.158, 0.068, -0.153, -0.102, -0.006, 0.089, 1
14674, -0.109, -0.013, -0.198, -0.09, 0.021, 0.091, 1
14694, -0.061, -0.02, -0.15, -0.056, 0.045, 0.097, 1
14714, -0.052, -0.02, -0.084, -0.059, 0.024, 0.095, 1
14734, -0.051, 0.004, -0.072, -0.087, 0.013, 0.092, 1
14754, -0.066, -0.001, -0.116, -0.097, 0.025, 0.093, 1
14774, -0.101, -0.003, -0.203, -0.08, 0.062, 0.115, 1
14794, -0.106, -0.017, -0.226, -0.045, 0.088, 0.123, 1
14814, -0.055, -0.032, -0.102, -0.036, 0.071, 0.103, 1
14834, 0.031, -0.126, 0.093, -0.08, 0.003, 0.087, 1
14854, -0.049, -0.019, 0.026, -0.127, -0.01, 0.088, 1
14874, -0.04, -0.007, -0.002, -0.147, 0.04, 0.089, 1
14894, -0.068, -0.005, -0.096, -0.153, 0.066, 0.094, 1
14914, -0.115, -0.007, -0.201, -0.155, 0.058, 0.077, 1
14934, -0.117, -0.006, -0.259, -0.114, 0.035, 0.048, 1
14954, -0.023, -0.07, -0.226, -0.089, 0.0, 0.034, 1
14974, -0.066, -0.042, -0.191, -0.098, 0.008, 0.036, 1
14994, -0.116, 0.006, -0.231, -0.056, 0.073, 0.053, 1
15014, 0.048, -0.108, -0.089, -0.048, 0.037, 0.031, 1
15034, 0.046, -0.127, 0.002, -0.082, -0.026, 0.024, 1
15054, -0.014, -0.04, -0.034, -0.116, -0.019, 0.042, 1
15074, -0.161, 0.02, -0.148, -0.094, 0.051, 0.066, 1
15094, -0.05, -0.059, -0.132, -0.091, 0.041, 0.049, 1
15114, -0.084, -0.008, -0.179, -0.095, 0.006, 0.046, 1
15134, -0.072, -0.018, -0.093, -0.094, 0.018, 0.05, 1
15154, -0.064, -0.001, -0.134, -0.084, 0.031, 0.051, 1
15174, -0.082, 0.0, -0.153, -0.081, 0.038, 0.047, 1
15194, -0.012, -0.032, -0.054, -0.084, 0.028, 0.039, 1
15214, 0.005, -0.023, -0.042, -0.1, 0.008, 0.043, 1
15234, -0.072, 0.001, -0.085, -0.111, 0.025, 0.039, 1
15254, -0.085, -0.005, -0.178, -0.097, 0.017, 0.031, 1
15274, -0.081, 0.003, -0.183, -0.094, 0.014, 0.035, 1
15294, -0.144, 0.013, -0.192, -0.083, 0.008, 0.023, 1
15314, -0.127, -0.007, -0.172, -0.062, 0.029, 0.004, 1
15334, -0.077, -0.015, -0.1, -0.04, 0.039, -0.009, 1
15354, -0.089, 0.014, -0.109, -0.045, 0.01, -0.031, 1
15374, -0.249, 0.125, -0.442, -0.011, -0.005, -0.075, 1
15394, -0.299, 0.139, -0.555, 0.081, -0.04, -0.193, 1
15414, -0.284, 0.109, -0.558, 0.167, -0.071, -0.238, 1
15434, -0.169, 0.045, -0.523, 0.238, -0.127, -0.266, 1
15454, -0.229, 0.022, -0.603, 0.247, -0.142, -0.255, 1
15474, -0.243, 0.181, -0.815, 0.254, -0.195, -0.252, 1
15494, -0.14, 0.074, -0.542, 0.293, -0.172, -0.306, 1
15514, 0.14, -0.301, -0.056, 0.226, -0.208, -0.414, 1
15534, 0.306, -0.583, 0.249, -0.003, -0.26, -0.416, 1
15554, 0.426, -0.2, 0.685, -0.443, -0.28, -0.343, 1
15574, 0.246, -0.044, 0.734, -0.818, -0.233, -0.231, 1
15594, 0.116, -0.072, 0.869, -0.88, -0.117, -0.226, 1
15614, 0.282, -0.198, 0.566, -0.781, 0.02, -0.259, 1
15634, 0.109, -0.284, -0.059, -0.616, 0.153, -0.198, 1
15654, 0.204, -0.369, -0.278, -0.508, 0.197, -0.195, 1
15674, 0.364, -0.447, 0.076, -0.419, 0.19, -0.205, 1
15694, 0.058, -0.271, -0.097, -0.282, 0.174, -0.238, 1
15714, 0.126, -0.171, -0.336, -0.187, 0.248, -0.224, 1
15734, 0.066, 0.044, -0.206, -0.194, 0.304, -0.142, 1
15754, 0.147, -0.114, -0.065, -0.222, 0.231, -0.18, 1
15774, 0.082, -0.116, 0.058, -0.287, 0.18, -0.177, 1
15794, -0.072, -0.024, -0.057, -0.301, 0.156, -0.197, 1
15814, -0.302, 0.09, -0.266, -0.276, 0.161, -0.233, 1
15834, -0.161, 0.009, -0.184, -0.251, 0.118, -0.261, 1
15854, -0.092, -0.044, -0.168, -0.246, 0.043, -0.223, 1
15874, -0.459, 0.129, -0.169, -0.171, 0.117, -0.223, 1
15894, -0.293, 0.017, -0.015, -0.01, 0.185, -0.226, 1
15914, -0.085, -0.224, 0.247, 0.028, 0.156, -0.3, 1
15934, -0.018, -0.038, 0.087, 0.02, 0.059, -0.355, 1
15954, 0.123, 0.158, -0.176, 0.121, -0.127, -0.354, 1
15974, 0.157, -0.027, 0.106, 0.068, -0.191, -0.309, 1
15994, 0.1, 0.129, -0.154, 0.052, -0.392, -0.472, 1
16014, 0.57, 0.172, -0.455, 0.042, -0.828, -0.628, 1
16034, -0.082, 0.157, -1.013, 0.081, -0.861, -0.534, 1
16054, -0.479, 0.148, -1.29, 0.106, -0.605, -0.529, 1
16074, -0.184, 0.347, -1.481, 0.225, -0.723, -0.691, 1
16094, 0.359, 0.241, -1.448, 0.312, -1.138, -0.747, 1
16114, 0.422, -0.013, -1.151, 0.329, -1.479, -0.657, 1
16134, 0.547, 0.096, -0.874, 0.305, -1.815, -0.423, 1
16154, 0.363, 0.186, -0.507, 0.343, -2.246, -0.313, 1
16174, 0.074, 0.509, -0.59, 0.552, -2.745, -0.421, 1
16194, -0.518, 0.217, -0.582, 0.627, -2.847, -0.351, 1
16214, -0.471, 0.014, -0.382, 0.445, -3.157, -0.48, 1
16234, -0.22, -0.032, 0.065, 0.295, -3.838, -0.594, 1
16254, 0.038, 0.268, 0.154, 0.131, -4.429, -0.465, 1
16274, 0.33, 0.479, 0.464, -0.021, -5.121, -0.462, 1
16294, 1.758, 0.751, 1.305, -0.338, -5.985, -0.416, 1
16314, 0.921, 1.872, 1.537, -0.857, -7.183, -0.146, 1
16334, -0.828, 4.23, 0.963, -1.241, -7.93, 0.021, 1
16354, -0.052, 6.72, 0.856, -1.302, -8.12, -0.124, 1
16374, -2.476, 6.539, -0.117, -1.281, -8.239, -0.357, 1
16394, -1.676, 4.322, -0.757, -0.869, -7.448, -0.482, 1
16414, -2.094, 2.128, -0.88, -0.563, -6.581, -0.551, 1
16434, -2.767, 1.503, -1.303, -0.542, -5.145, -0.81, 1
16454, -1.112, 1.202, -1.243, -0.508, -3.575, -0.927, 1
16474, -0.921, 1.363, -1.454, -0.492, -2.413, -1.057, 1
16494, -0.046, 1.748, -1.299, -0.364, -1.521, -1.224, 1
16514, 1.014, 0.913, -0.855, -0.238, -0.954, -1.154, 1
16534, 1.516, 0.994, -0.888, -0.328, -0.611, -0.907, 1
16554, 1.853, 1.115, -0.806, -0.363, -0.406, -0.632, 1
16574, 2.214, 1.233, -0.909, -0.31, -0.417, -0.489, 1
16594, 1.712, 1.327, -1.146, -0.122, -0.547, -0.477, 1
16614, 0.994, 1.159, -1.472, 0.128, -0.489, -0.528, 1
16634, 1.437, 1.009, -1.132, 0.136, -0.136, -0.346, 1
16654, 1.564, 0.891, -1.233, 0.019, 0.0, -0.105, 1
16674, 1.405, 1.281, -1.476, -0.065, 0.045, 0.005, 1
16694, 1.436, 1.547, -1.21, 0.033, -0.047, 0.082, 1
16714, 1.013, 1.53, -0.835, 0.085, -0.128, 0.177, 1
16734, 0.43, 1.46, -0.604, -0.037, -0.069, 0.302, 1
16754, 0.494, 1.363, 0.075, -0.271, 0.035, 0.38, 1
16774, 0.058, 1.775, -0.107, -0.476, 0.07, 0.345, 1
16794, -0.001, 2.338, -0.05, -0.496, 0.174, 0.332, 1
16814, -0.43, 2.328, 0.028, -0.334, 0.456, 0.25, 1
16834, -0.815, 2.325, -0.18, -0.18, 1.059, 0.125, 1
16854, -1.73, 2.954, -0.288, 0.064, 2.107, -0.103, 1
16874, -1.904, 3.502, 0.129, 0.332, 3.59, -0.367, 1
16894, -0.027, 3.375, 1.165, 0.254, 4.528, -0.425, 1
16914, 0.5, 3.977, 1.937, 0.252, 5.217, -0.367, 1
16934, 0.846, 4.613, 2.459, 0.154, 5.648, -0.259, 1
16954, -1.39, 5.419, 2.586, 0.224, 6.847, -0.718, 1
16974, -0.658, 5.173, 3.658, 0.192, 7.886, -1.342, 1
16994, 0.307, 4.61, 4.778, -0.045, 8.261, -1.529, 1
17014, -0.277, 3.495, 5.339, -0.384, 8.952, -1.66, 1
17034, 2.261, 2.307, 6.476, -0.81, 8.416, -1.361, 1
17054, 1.878, 1.519, 5.794, -1.338, 7.129, -0.956, 1
17074, 2.332, 0.236, 5.092, -1.971, 5.818, -0.63, 1
17094, 1.02, 0.221, 3.643, -2.344, 4.981, -0.58, 1
17114, 2.075, 0.055, 2.912, -2.486, 4.116, -0.298, 1
17134, 2.759, -0.107, 2.123, -2.532, 3.12, -0.018, 1
17154, 2.668, -0.24, 1.141, -2.537, 2.12, 0.156, 1
17174, -0.303, 0.533, -0.011, -2.265, 1.963, 0.139, 1
17194, 0.977, -0.239, -0.056, -2.033, 2.186, 0.306, 1
17214, -0.121, -0.218, -0.818, -2.186, 1.624, 0.479, 1
17234, -0.151, -0.422, -1.113, -2.203, 1.354, 0.556, 1
17254, 0.561, -0.083, -1.481, -2.044, 0.786, 0.219, 1
17274, 0.565, -0.044, -1.898, -1.587, -0.012, 0.058, 1
17294, -0.207, -0.154, -2.04, -1.144, -0.367, 0.117, 1
17314, -1.13, -0.161, -2.108, -0.83, -0.1, 0.199, 1
