timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ, button
6188, 0.807, -1.638, -0.732, -0.133, 0.029, 0.394, 1
6208, 0.794, -1.479, -0.754, -0.087, 0.114, 0.34, 1
6228, 0.894, -1.42, -0.671, -0.09, 0.068, 0.332, 1
6248, 0.721, -1.33, -0.962, -0.121, -0.11, 0.175, 1
6268, 0.344, -1.34, -0.881, -0.063, 0.076, 0.065, 1
6288, 0.804, -1.606, -0.859, -0.112, 0.069, -0.009, 1
6308, 0.743, -1.423, -0.973, -0.124, 0.114, -0.023, 1
6328, 1.208, -1.477, -0.987, -0.128, 0.131, 0.008, 1
6348, 1.278, -1.42, -1.011, -0.098, 0.126, 0.016, 1
6368, 1.24, -1.275, -0.877, -0.045, 0.124, 0.001, 1
6388, 1.256, -1.146, -0.786, -0.003, 0.029, 0.012, 1
6408, 1.167, -1.052, -0.78, -0.032, -0.091, 0.011, 1
6428, 0.722, -0.812, -0.791, -0.012, 0.001, -0.015, 1
6448, 0.442, -0.469, -0.823, 0.031, 0.155, -0.042, 1
6468, 0.463, -0.442, -0.541, 0.026, 0.208, -0.043, 1
6488, 0.867, -0.647, -0.547, -0.133, -0.012, -0.064, 1
6508, 0.468, -0.466, -0.547, -0.353, -0.245, -0.135, 1
6528, 0.126, -0.136, -0.677, -0.39, -0.237, -0.219, 1
6548, 0.068, -0.192, -0.632, -0.265, -0.1, -0.281, 1
6568, 0.221, -0.477, -0.647, -0.093, 0.054, -0.322, 1
6588, 0.718, -0.722, -0.457, 0.049, 0.136, -0.39, 1
6608, 0.766, -0.641, -0.382, 0.032, 0.0, -0.411, 1
6628, 0.401, -0.326, -0.328, -0.001, -0.001, -0.371, 1
6648, 0.334, -0.444, -0.125, 0.028, 0.087, -0.358, 1
6668, 0.625, -0.793, 0.067, -0.009, 0.114, -0.399, 1
6688, 0.832, -0.601, -0.314, -0.21, 0.0, -0.405, 1
6708, 1.159, -0.23, -0.682, -0.433, -0.02, -0.368, 1
6728, 0.804, -0.081, -0.788, -0.528, -0.019, -0.147, 1
6748, 0.525, -0.206, -0.148, -0.515, 0.0, 0.005, 1
6768, 0.79, -0.794, 0.486, -0.571, -0.141, -0.048, 1
6788, 0.437, -0.895, 0.529, -0.781, -0.399, -0.07, 1
6808, 0.003, -0.427, 0.54, -0.822, -0.373, -0.011, 1
6828, 0.017, -0.437, 0.422, -0.762, -0.185, -0.075, 1
6848, -0.342, -0.296, 0.336, -0.72, 0.046, -0.217, 1
6868, -0.041, -0.213, 0.23, -0.626, 0.258, -0.257, 1
6888, 0.427, -0.614, -0.047, -0.558, 0.232, -0.443, 1
