timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ, button
824757, 0.323, -0.169, 0.055, 0.119, 0.299, 0.02, 1
824777, 0.046, -0.082, -0.003, 0.113, 0.266, 0.004, 1
824797, -0.027, 0.044, 0.066, 0.158, 0.317, -0.02, 1
824817, -0.081, 0.228, 0.155, 0.285, 0.429, -0.054, 1
824837, -0.106, 0.46, 0.312, 0.556, 0.631, -0.219, 1
824857, -0.301, 0.527, 0.455, 0.94, 0.985, -0.632, 1
824877, 0.457, 0.315, 0.215, 1.295, 1.078, -1.076, 1
824897, 0.612, -0.308, -0.407, 1.247, 0.691, -1.232, 1
824917, 0.019, -0.345, -0.971, 1.025, 0.257, -1.104, 1
824937, -0.855, 0.219, -1.04, 0.857, 0.125, -0.833, 1
824957, -1.169, 0.194, -1.276, 0.808, 0.182, -0.667, 1
824977, -1.206, 0.065, -1.262, 0.645, 0.237, -0.504, 1
824997, -1.232, 0.112, -1.072, 0.451, 0.276, -0.275, 1
825017, -0.929, -0.012, -0.917, 0.189, 0.163, -0.045, 1
825037, -0.593, 0.051, -0.727, -0.006, -0.043, 0.095, 1
825057, -0.362, 0.022, -0.493, -0.152, -0.238, 0.128, 1
825077, -0.195, -0.017, -0.427, -0.232, -0.45, 0.091, 1
825097, -0.55, -0.01, -0.249, -0.29, -0.458, 0.106, 1
825117, -0.459, -0.069, -0.215, -0.316, -0.315, 0.156, 1
825137, -0.311, -0.154, -0.195, -0.312, -0.153, 0.184, 1
825157, -0.02, -0.094, -0.122, -0.254, -0.069, 0.223, 1
825177, 0.173, -0.382, -0.286, -0.227, -0.108, 0.196, 1
825197, 0.088, -0.313, -0.353, -0.275, -0.179, 0.108, 1
825217, -0.085, -0.251, -0.403, -0.371, -0.277, 0.179, 1
825237, -0.432, -0.109, -0.194, -0.474, -0.229, 0.298, 1
825257, 0.038, -0.177, -0.115, -0.435, 0.029, 0.326, 1
825277, 0.325, -0.157, 0.002, -0.45, 0.083, 0.381, 1
825297, 0.304, -0.05, 0.068, -0.45, -0.011, 0.41, 1
825317, 0.3, -0.15, -0.014, -0.411, -0.058, 0.386, 1
825337, 0.257, -0.421, -0.238, -0.422, -0.131, 0.3, 1
825357, -0.017, -0.219, -0.218, -0.534, -0.142, 0.278, 1
825377, 0.001, 0.06, 0.058, -0.502, -0.004, 0.301, 1
825397, 0.332, -0.058, 0.127, -0.372, 0.109, 0.316, 1
825417, 0.47, -0.254, 0.169, -0.302, 0.044, 0.325, 1
825437, 0.48, -0.438, -0.024, -0.307, -0.063, 0.262, 1
825457, 0.175, -0.252, -0.053, -0.338, -0.136, 0.197, 1
825477, 0.09, -0.034, 0.055, -0.272, -0.076, 0.146, 1
825497, 0.175, -0.102, 0.073, -0.196, -0.032, 0.122, 1
825517, 0.185, -0.173, 0.085, -0.163, -0.075, 0.126, 1
825537, 0.169, -0.27, -0.052, -0.167, -0.104, 0.112, 1
825557, 0.047, -0.391, -0.173, -0.228, -0.103, 0.006, 1
825577, -0.028, -0.091, -0.09, -0.265, -0.07, -0.018, 1
825597, -0.003, 0.059, 0.093, -0.191, -0.082, -0.004, 1
825617, 0.093, 0.069, 0.022, -0.104, -0.185, -0.025, 1
825637, 0.062, -0.125, -0.193, -0.153, -0.284, -0.053, 1
