timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ, button
2685978, 0.023, -0.083, -0.024, -0.354, 0.154, 0.073, 1
2685998, -0.123, -0.063, -0.04, -0.243, 0.075, 0.057, 1
2686018, -0.22, -0.021, -0.133, -0.143, 0.1, 0.07, 1
2686038, -0.001, -0.071, -0.107, -0.102, 0.169, 0.101, 1
2686058, 0.133, -0.053, 0.014, -0.127, 0.131, 0.107, 1
2686078, 0.08, -0.005, 0.078, -0.136, 0.029, 0.093, 1
2686098, -0.026, 0.035, 0.01, -0.089, -0.039, 0.076, 1
2686118, 0.0, -0.051, -0.116, -0.027, -0.064, 0.072, 1
2686138, 0.05, -0.042, -0.18, -0.007, -0.05, 0.079, 1
2686158, 0.028, -0.068, -0.184, -0.004, -0.013, 0.063, 1
2686178, 0.071, -0.041, -0.273, -0.04, 0.001, 0.048, 1
2686198, 0.034, -0.042, -0.239, -0.066, -0.004, 0.023, 1
2686218, 0.04, -0.095, -0.273, -0.054, -0.035, 0.017, 1
2686238, -0.001, -0.024, -0.235, -0.053, -0.036, 0.001, 1
2686258, -0.045, 0.033, -0.191, -0.058, 0.008, 0.01, 1
2686278, 0.09, 0.07, -0.103, 0.005, 0.004, -0.014, 1
2686298, 0.022, -0.015, -0.166, 0.018, -0.014, 0.004, 1
2686318, 0.006, -0.028, -0.305, -0.012, -0.008, 0.018, 1
2686338, 0.155, -0.068, -0.319, -0.077, -0.056, 0.03, 1
2686358, 0.029, -0.053, -0.41, -0.095, -0.066, 0.015, 1
2686378, -0.139, 0.018, -0.481, -0.069, 0.02, 0.003, 1
2686398, 0.093, -0.023, -0.415, -0.029, 0.009, -0.001, 1
2686418, -0.064, -0.111, -0.348, -0.051, 0.001, 0.009, 1
2686438, -0.105, -0.083, -0.274, -0.12, 0.059, 0.009, 1
2686458, -0.012, -0.017, -0.048, -0.109, 0.065, -0.006, 1
2686478, -0.009, -0.026, 0.067, -0.102, 0.039, 0.008, 1
2686498, -0.008, -0.019, 0.16, -0.084, 0.023, 0.019, 1
2686518, -0.052, -0.018, 0.193, -0.053, 0.01, 0.035, 1
2686538, 0.043, -0.071, 0.123, -0.038, -0.04, 0.057, 1
2686558, 0.002, -0.062, -0.096, -0.075, -0.036, 0.065, 1
2686578, -0.057, -0.045, -0.236, -0.094, 0.0, 0.067, 1
2686598, 0.071, -0.012, -0.125, -0.068, -0.018, 0.07, 1
2686618, 0.028, -0.008, -0.145, -0.054, -0.014, 0.084, 1
2686638, 0.09, -0.114, -0.283, -0.08, -0.013, 0.073, 1
2686658, 0.042, -0.018, -0.217, -0.087, -0.007, 0.051, 1
2686678, 0.022, -0.016, -0.194, -0.097, -0.015, 0.053, 1
2686698, -0.042, 0.043, -0.153, -0.118, 0.018, 0.061, 1
2686718, 0.0, -0.017, -0.124, -0.128, 0.056, 0.064, 1
2686738, 0.03, -0.075, -0.018, -0.127, 0.036, 0.065, 1
2686758, 0.1, -0.204, -0.088, -0.114, -0.012, 0.059, 1
2686778, -0.1, -0.113, -0.043, -0.116, 0.03, 0.051, 1
2686798, -0.025, -0.01, 0.073, -0.075, 0.074, 0.031, 1
