timestamp, accX, accY, accZ, gyroX, gyroY, gyroZ, button
2359938, 0.111, -0.077, -0.343, -0.131, -0.025, 0.056, 1
2359958, 0.034, 0.049, -0.25, -0.05, -0.057, -0.001, 1
2359978, -0.052, -0.008, -0.243, 0.05, 0.0, -0.012, 1
2359998, 0.05, -0.285, -0.32, 0.091, 0.064, 0.023, 1
2360018, 0.187, -0.503, -0.366, -0.004, 0.009, 0.07, 1
2360038, 0.094, -0.38, -0.374, -0.177, -0.047, 0.055, 1
2360058, -0.068, -0.016, -0.187, -0.217, -0.018, 0.064, 1
2360078, -0.2, 0.023, -0.084, -0.165, 0.086, 0.12, 1
2360098, -0.03, -0.131, -0.085, -0.116, 0.152, 0.133, 1
2360118, 0.231, -0.285, -0.235, -0.152, 0.075, 0.142, 1
2360138, 0.074, -0.439, -0.27, -0.301, 0.047, 0.146, 1
2360158, -0.112, -0.114, -0.148, -0.361, 0.169, 0.175, 1
2360178, 0.051, 0.101, 0.075, -0.253, 0.237, 0.171, 1
2360198, 0.269, 0.017, 0.068, -0.128, 0.116, 0.105, 1
2360218, 0.111, -0.07, -0.012, -0.059, -0.059, 0.094, 1
2360238, -0.049, 0.014, -0.191, -0.083, -0.089, 0.072, 1
2360258, -0.041, 0.035, -0.143, -0.135, -0.056, 0.048, 1
2360278, 0.03, 0.097, -0.186, -0.101, -0.05, -0.009, 1
2360298, 0.024, -0.019, -0.252, -0.077, -0.064, -0.018, 1
2360318, 0.029, -0.086, -0.314, -0.131, -0.091, 0.018, 1
2360338, 0.066, -0.09, -0.374, -0.18, -0.128, -0.009, 1
2360358, 0.11, -0.143, -0.277, -0.24, -0.232, -0.027, 1
2360378, 0.032, -0.131, -0.245, -0.28, -0.269, -0.032, 1
2360398, -0.023, -0.183, -0.218, -0.244, -0.218, 0.012, 1
2360418, -0.073, -0.321, -0.17, -0.218, -0.073, 0.1, 1
2360438, 0.168, -0.611, -0.089, -0.227, 0.037, 0.141, 1
2360458, 0.423, -0.793, -0.027, -0.233, 0.029, 0.111, 1
2360478, 0.405, -0.52, 0.248, -0.173, 0.006, 0.05, 1
2360498, 0.144, -0.352, 0.354, -0.114, 0.031, 0.029, 1
2360518, -0.02, -0.175, 0.361, -0.095, 0.072, 0.039, 1
2360538, -0.036, 0.028, 0.328, -0.113, 0.062, 0.086, 1
2360558, 0.029, 0.077, 0.069, -0.207, -0.003, 0.102, 1
2360578, -0.024, 0.323, 0.039, -0.187, -0.031, 0.084, 1
2360598, -0.078, 0.072, -0.199, -0.133, 0.012, 0.113, 1
2360618, 0.034, -0.051, -0.221, -0.113, 0.037, 0.129, 1
2360638, 0.029, -0.1, -0.315, -0.075, 0.007, 0.111, 1
2360658, 0.112, -0.135, -0.414, -0.069, -0.036, 0.116, 1
2360678, 0.085, -0.168, -0.444, -0.076, -0.004, 0.106, 1
2360698, 0.122, -0.173, -0.32, -0.087, 0.081, 0.095, 1
2360718, 0.033, -0.064, -0.222, -0.092, 0.112, 0.061, 1
2360738, -0.023, 0.047, -0.11, -0.111, 0.062, 0.057, 1
2360758, -0.103, 0.084, -0.066, -0.09, 0.013, 0.038, 1
2360778, -0.092, -0.017, -0.136, -0.051, 0.027, 0.017, 1
2360798, 0.014, -0.042, -0.086, -0.045, 0.025, 0.003, 1
2360818, -0.065, -0.062, -0.101, -0.086, 0.011, -0.001, 1
2360838, -0.113, 0.049, -0.145, -0.136, 0.024, 0.023, 1
2360858, -0.159, -0.024, -0.289, -0.188, 0.042, 0.082, 1
2360878, -0.059, 0.007, -0.244, -0.215, 0.069, 0.09, 1
2360898, 0.187, 0.038, -0.319, -0.147, 0.038, 0.091, 1
2360918, 0.012, -0.071, -0.326, -0.085, -0.03, 0.065, 1
2360938, 0.033, -0.152, -0.443, -0.023, 0.018, 0.022, 1
2360958, 0.073, -0.222, -0.543, -0.031, 0.066, 0.028, 1
2360978, 0.126, -0.293, -0.466, -0.127, 0.075, 0.05, 1
2360998, 0.062, -0.072, -0.162, -0.232, 0.031, 0.025, 1
2361018, -0.048, -0.003, 0.154, -0.226, 0.0, 0.011, 1
2361038, -0.073, 0.049, 0.338, -0.078, 0.031, 0.042, 1
2361058, 0.003, -0.054, 0.181, -0.035, 0.01, 0.053, 1
2361078, 0.046, -0.12, 0.013, -0.056, -0.021, 0.055, 1
2361098, 0.016, -0.164, -0.17, -0.102, -0.006, 0.065, 1
2361118, 0.025, -0.098, -0.187, -0.136, 0.028, 0.064, 1
2361138, 0.021, 0.005, 0.021, -0.102, 0.037, 0.051, 1
2361158, -0.006, -0.001, 0.086, -0.068, 0.039, 0.062, 1
2361178, 0.01, -0.019, 0.037, -0.052, 0.017, 0.056, 1
2361198, 0.043, -0.037, -0.001, -0.049, -0.023, 0.045, 1
2361218, 0.0, -0.004, 0.008, -0.024, -0.028, 0.0, 1
2361238, -0.019, 0.041, 0.055, 0.03, -0.006, -0.012, 1
2361258, -0.025, -0.002, -0.004, 0.024, 0.012, -0.012, 1
2361278, 0.019, 0.0, -0.125, 0.013, -0.034, -0.001, 1
2361298, 0.036, -0.051, -0.245, -0.034, -0.067, 0.016, 1
2361318, -0.041, -0.091, -0.348, -0.082, -0.023, 0.019, 1
2361338, -0.003, -0.048, -0.328, -0.092, 0.04, 0.029, 1
2361358, 0.024, -0.004, -0.174, -0.063, 0.056, 0.042, 1
2361378, 0.007, -0.02, -0.114, -0.048, 0.051, 0.048, 1
2361398, 0.048, -0.003, -0.078, -0.021, 0.012, 0.04, 1
2361418, 0.014, -0.034, -0.157, -0.032, -0.01, 0.04, 1
2361438, 0.012, -0.05, -0.226, -0.032, -0.006, 0.045, 1
2361458, 0.004, -0.068, -0.313, -0.051, 0.014, 0.034, 1
2361478, 0.003, -0.031, -0.323, -0.072, 0.012, 0.031, 1
2361498, -0.015, -0.026, -0.274, -0.076, 0.017, 0.037, 1
2361518, 0.032, -0.098, -0.368, -0.094, 0.017, 0.053, 1
2361538, 0.046, -0.069, -0.322, -0.1, 0.04, 0.053, 1
2361558, 0.069, -0.153, -0.243, -0.115, 0.021, 0.039, 1
2361578, -0.067, -0.196, -0.177, -0.145, 0.007, 0.033, 1
2361598, -0.018, -0.04, 0.03, -0.167, 0.024, 0.056, 1
2361618, -0.006, -0.031, 0.094, -0.129, 0.042, 0.075, 1
2361638, 0.037, -0.029, 0.027, -0.073, 0.027, 0.078, 1
